Date,Open,High,Low,Close,Adj_Close,Volume,sentiment,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_5,RSI_12,RSI_26,RSI_13,RSI_30,RSI_20,RSI_50,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1,pct_change,trend
2018-02-01,0.9391281576995749,0.9407896479159951,0.839356693930237,0.8314101595181804,0.8314101595181804,0.007758397958912689,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30609134856120573,0.0,0.0,,0
2018-02-02,0.8286961467105372,0.8233824077237016,0.6537016665107107,0.7907707687540183,0.7907707687540183,0.010173275873681008,0.15789473684210525,0.9264342628788709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5124220005727864,0.0,0.8314101595181804,-0.0994982029697197,-1
2018-02-03,0.7917985555384837,0.8624135350305737,0.7687691855133938,0.8588044391446306,0.8588044391446306,0.005948159259696337,0.42105263157894735,0.9333330552000393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11813095727048316,0.0859519599652089,0.2583862165436891,0.1333424120076042,0.07288251732196459,0.12521960333200247,0.06538337897949786,0.08928396625834056,0.04515637088465329,0.02779912512511761,0.015860333295935572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870670388623509,0.0,0.7907707687540183,0.17512843635377967,1
2018-02-04,0.8561015021127065,0.8671084779499966,0.769844723713628,0.7410295846909224,0.7410295846909224,0.005731071252020784,0.25263157894736843,0.9289054421486138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985985028921293,0.0758020948754839,0.16987148156401627,0.10844385104475447,0.06573404947009828,0.1032580501767801,0.05973563174418423,0.07829208929949855,0.04271298152909402,0.027021229014836987,0.015634542344455306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8588044391446306,-0.2791525960574232,-1
2018-02-05,0.732867306271555,0.7392270630256588,0.627735616069954,0.6082607529183515,0.6082607529183515,0.005539965952659415,0.11578947368421053,0.9017520724745023,0.0,0.0,0.7978579735479491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807588158611512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821852784792351,0.06652454417056343,0.1160787365375452,0.08830642691646838,0.058963738886661586,0.08513170315045239,0.054274442129050304,0.06833415875592841,0.040211118501638485,0.026186896004816673,0.015386377517610274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05948120014602478,0.0,0.0,0.0,0.0,-0.7821809657751436,0.0,0.7410295846909224,-0.3647068852757382,-1
2018-02-06,0.6103735252186077,0.7124580790831962,0.5535612464604741,0.712110005979058,0.712110005979058,0.008107417930063527,0.08421052631578947,0.8751002053411632,0.0,0.0,0.773007392003184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7886315370273874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20753223230595158,0.1665727089193832,0.32550764628376544,0.2243793978994076,0.1474245068702875,0.21555942598440728,0.13566062942076637,0.1712001520616125,0.10064459018688299,0.06576657453979032,0.03874338390932097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445820499462725,0.0,0.0,0.0,0.0,0.06609769345166701,0.0,0.6082607529183515,0.347533726734823,1
2018-02-07,0.7051581234841532,0.7804601816164801,0.7117162416080298,0.7033342924366184,0.7033342924366184,0.005664107705165192,0.37894736842105264,0.8710941281770915,0.0,0.0,0.7547941104586645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729099545774831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20525704243375129,0.16523933787949704,0.31811633943451273,0.2216210089873558,0.14643246540019442,0.21306164223976004,0.13485039198618537,0.16977539413143886,0.10025877676019157,0.06563318544809651,0.03870287679182722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200415428934314,0.3847852749263182,0.0,0.0,0.0,-0.8425047277146939,0.0,0.712110005979058,-0.025085266881310284,-1
2018-02-08,0.7000659741423373,0.8138322097375457,0.7509846425413114,0.8151926608981656,0.8151926608981656,0.006441900592671218,0.3157894736842105,0.8758001207474332,0.0,0.0,0.7457096456069863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017365547110995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32255950474902245,0.2617018667749228,0.5016577833395455,0.34751721381531997,0.23299351033263402,0.33444878019743574,0.2152338552901558,0.26860820804401986,0.16166979074954135,0.10692587859341382,0.0634432419278553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328435807989194,0.6495101102922448,0.0,0.0,0.0,-0.3330051418781286,0.0,0.7033342924366184,0.32373530437290476,1
2018-02-09,0.8154450277805225,0.85236935861589,0.8325000975367501,0.8594053645595834,0.8594053645595834,0.006645311846238194,0.4631578947368421,0.886284542624375,0.0,0.0,0.7703676773301946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364908790070724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635084971772509,0.29640018880929103,0.5592318386759765,0.3909059703005962,0.2645577586562816,0.3765674675382385,0.24479027212233517,0.3040412176066195,0.18481006736040165,0.12282925541003842,0.0730903847240773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997987010662871,0.8047123241346938,0.6218355039946268,0.0,0.0,0.03777285210944962,0.0,0.8151926608981656,0.11040028326997725,1
2018-02-10,0.8593390228339908,0.8975442711049545,0.8719775706677363,0.8543903071122931,0.8543903071122931,0.008265488826458596,0.5684210526315789,0.9001100677244281,0.0,0.0,0.8216372052865638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578981093553736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612140705884285,0.29505210352508154,0.5510598295858714,0.3881157566882658,0.2635494559293849,0.3740457355491958,0.24396316157725914,0.3026020572972997,0.18440937837183183,0.12268790710015344,0.07304689615050712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679174516928895,0.9237915488145427,0.7919625282856041,0.0,0.0,0.5488246932744748,0.0,0.8594053645595834,-0.011878489753145009,0
