Date,Open,High,Low,Close,Adj_Close,Volume,sentiment,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_5,RSI_12,RSI_26,RSI_13,RSI_30,RSI_20,RSI_50,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1,pct_change,trend
2018-02-01,1.0,1.0,0.9110580347097644,0.9174367912978142,0.9174367912978142,0.5107974799470222,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4466144005774721,0.0,0.0,,0
2018-02-02,0.8119421485504116,0.8107066229095758,0.6862228204212486,0.832482159679923,0.832482159679923,0.697261930229819,0.15789473684210525,0.8988061212503732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46976319852425724,0.0,0.9174367912978142,-0.1452044184689845,-1
2018-02-03,0.7332151378298424,0.8351466826275219,0.8195913851082848,0.9218401370014532,0.9218401370014532,0.28483160786783424,0.42105263157894735,0.9005317601266226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08288011349512531,0.059567935041509,0.18044296325480494,0.09286351291905667,0.049981600144914276,0.08780204973091495,0.04445179155421297,0.06199981804528759,0.029652973791432044,0.0161642035026905,0.009124820365190488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747017424257724,0.0,0.832482159679923,0.16831674254203055,1
2018-02-04,0.8155286539428698,0.8283768452625508,0.7502957162940195,0.7554550759572366,0.7554550759572366,0.3131052850443365,0.25263157894736843,0.8875060395489214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07273935205183825,0.05449731475777224,0.1299694987974864,0.0798783604948074,0.04648658807355856,0.07634300848669656,0.04173191732145976,0.056482354520364896,0.028536331051490164,0.015853862232839924,0.009036353929558148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7160387383955337,0.0,0.9218401370014532,-0.283026851486971,-1
2018-02-05,0.6602844481472261,0.6725843566710119,0.642118257616888,0.619250763767845,0.619250763767845,0.23290899781983207,0.11578947368421053,0.864114970258119,0.0,0.0,0.8632104255963131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685182491647127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06568985280772296,0.050789624393270366,0.10195466552367913,0.071065815981202,0.043878301671846635,0.06846569938526566,0.03967825478115879,0.05246891291687736,0.027666418428758385,0.015606132342894041,0.008964848380817916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04873856073953063,0.0,0.0,0.0,0.0,-0.565827201090776,0.0,0.7554550759572366,-0.2827164878318709,-1
2018-02-06,0.5544672989618099,0.6677098708760041,0.5614439625364098,0.7268819582969407,0.7268819582969407,0.23089468611110445,0.08421052631578947,0.846637241760493,0.0,0.0,0.8225603961427181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390375862599531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506466197760208,0.1146692067123142,0.2608439058886141,0.16437239064085907,0.09852866852355603,0.1576236209455143,0.0888408546496979,0.11863466703591381,0.06151858578025382,0.03454242714805254,0.019801303867229524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918863640459157,0.0,0.0,0.0,0.0,-0.06954664848715676,0.0,0.619250763767845,0.27254645183190124,1
2018-02-07,0.6418574643508475,0.7691356960133368,0.7305193665787948,0.7401110657660371,0.7401110657660371,0.3262115315739755,0.37894736842105264,0.839597089960097,0.0,0.0,0.8028553714570256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241162220626386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16088400821672208,0.12240295367427423,0.279826752020436,0.1755954362378665,0.10515988395172896,0.16835779196895853,0.09481439805330509,0.12664087660918708,0.06564842490769965,0.03686068882542506,0.021130503101751276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231380534481825,0.36053453055288753,0.0,0.0,0.0,-0.1538207045896583,0.0,0.7268819582969407,0.028538791473459536,1
2018-02-08,0.6516585470758466,0.740128870380609,0.791644389028461,0.769370716320794,0.769370716320794,0.2735521834129363,0.3157894736842105,0.8366777273640672,0.0,0.0,0.770329896538145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246356176891688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18435421388753245,0.1399236898805986,0.32598728537763405,0.2014767495570737,0.12011368495457696,0.19303383563612536,0.10825027305930873,0.1448005973068123,0.07487501135994677,0.04201392590486893,0.0240777487642888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603138992879689,0.5484340002936658,0.0,0.0,0.0,-0.3705913019068456,0.0,0.7401110657660371,0.061992786903762226,1
2018-02-09,0.6848176351755237,0.7464861602138483,0.7877262771537746,0.8398642953311949,0.8398642953311949,0.21684618398502006,0.4631578947368421,0.8365332012320948,0.0,0.0,0.7883364576925955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501993494084594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402482580224133,0.18181315724190567,0.43256372184478203,0.26298346588113386,0.15591776832325918,0.2517434338782788,0.1404458654475778,0.1882012843537468,0.09703065116456985,0.05440833696601287,0.03117229066013286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207347072650741,0.693780886079858,0.543857824297748,0.0,0.0,0.3146291580614813,0.0,0.769370716320794,0.1436755378185069,1
2018-02-10,0.7467009399759883,0.7896616264855515,0.800613933862767,0.7800157902565725,0.7800157902565725,0.22152981926480025,0.5684210526315789,0.8364226381183864,0.0,0.0,0.822631589224866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8458324013428338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286427176466118,0.1759032272317456,0.37534160748928114,0.24821578661775995,0.15180572518123409,0.23866992527905423,0.13722673860545234,0.1817847536590263,0.09568509496614012,0.05402829498309748,0.03106297353188904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702552929717537,0.7545888475464108,0.68127358408278,0.0,0.0,0.1295089527399619,0.0,0.8398642953311949,-0.11174114346928828,-1
2018-02-11,0.6939718599874353,0.7122041366343899,0.7660569302893995,0.7553807015603368,0.7553807015603368,0.2342370493939037,0.3263157894736842,0.8330241140417659,0.0,0.0,0.8287110716226814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834108462264119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238732342671813,0.17347164072500107,0.3523201229376843,0.24215212413634604,0.1501134426282898,0.2332992021364421,0.13590180046034062,0.17914494545134105,0.09513121338081497,0.05387185410537397,0.031017974846965415,0.0,0.0,0.0,0.0,0.0,0.0,-0.4246882730702918,0.3731299760530895,0.6766333305738165,0.6563139012436452,0.6381821281583956,0.0,-0.4224530306979766,0.0,0.7800157902565725,-0.04952444975501678,-1
2018-02-12,0.676113840219322,0.7785617308059724,0.8242423366644853,0.8357393768569761,0.8357393768569761,0.3546462575386457,0.4421052631578947,0.8352432799193178,0.0,0.0,0.8491109407901376,0.8943037306150725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8550389837452641,0.8929884691906397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28925215136274923,0.22197974781744392,0.48510911306063736,0.31447967839757357,0.19142644613064097,0.3021388002860855,0.1729799733977074,0.22945135495896782,0.12052930441310063,0.06803711208468095,0.03911521551310556,0.0,0.0,0.0,0.0,0.0,0.0,0.008535945425922627,0.699818659329664,0.6017596366554148,0.6934478353516308,0.6889227322659229,0.0,0.291480360114695,0.0,0.7553807015603368,0.16681527152288464,1
2018-02-13,0.7405862700174585,0.7446212424781933,0.8396299056391497,0.7802942174859928,0.7802942174859928,0.200278590366398,0.3684210526315789,0.8349804510257519,0.0,0.0,0.8514411920732402,0.8813851160544786,0.0,0.8960358914441823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491584252166794,0.8911029559459814,0.0,0.8967184440081448,0.0,0.0,0.0,0.0,0.0,0.2754171340967638,0.2149705943430329,0.4180902688353107,0.29684726194680944,0.1865623587477145,0.28654113475012183,0.1691782283114726,0.22183660625748994,0.11894749953305155,0.067592016496003,0.038987434741592775,0.0,0.0,0.0,0.0,0.0,0.0,-0.370938804068068,0.396812989828247,0.4981371117558464,0.650083165166971,0.6783430104850018,0.0,-0.7671585828003209,0.0,0.8357393768569761,-0.10403074157768878,-1
