Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,0.590547,0.5914470000000001,0.44133199999999995,0.48108,0.48108,4250070.0
2018-02-02,0.47948999999999997,0.47948999999999997,0.332418,0.436532,0.436532,5801540.0
2018-02-03,0.43299799999999994,0.49394499999999997,0.397024,0.483389,0.483389,2369930.0
2018-02-04,0.481608,0.48994099999999996,0.363456,0.39614099999999997,0.39614099999999997,2605180.0
2018-02-05,0.38992899999999997,0.397798,0.311053,0.324719,0.324719,1937910.0
2018-02-06,0.327439,0.394915,0.271973,0.381158,0.381158,1921150.0
2018-02-07,0.37904699999999997,0.454903,0.353876,0.38809499999999997,0.38809499999999997,2714230.0
2018-02-08,0.384835,0.43774700000000005,0.383486,0.403438,0.403438,2276080.0
2018-02-09,0.404417,0.441507,0.38158800000000004,0.440403,0.440403,1804260.0
2018-02-10,0.44096199999999997,0.46704300000000004,0.387831,0.40902,0.40902,1843230.0
2018-02-11,0.40982299999999994,0.421231,0.371091,0.396102,0.396102,1948960.0
2018-02-12,0.399277,0.460478,0.399277,0.43823999999999996,0.43823999999999996,2950820.0
2018-02-13,0.43735100000000005,0.440404,0.406731,0.409166,0.409166,1666410.0
2018-02-14,0.407758,0.490795,0.40675700000000004,0.485687,0.485687,2282770.0
2018-02-15,0.48652399999999996,0.5092409999999999,0.46035200000000004,0.506729,0.506729,2334530.0
2018-02-16,0.505691,0.514197,0.476142,0.489721,0.489721,2220820.0
2018-02-17,0.489443,0.5277109999999999,0.484417,0.524374,0.524374,1834110.0
2018-02-18,0.525668,0.533702,0.43932299999999996,0.451593,0.451593,4558600.0
2018-02-19,0.45043999999999995,0.48818599999999995,0.444169,0.464376,0.464376,2336700.0
2018-02-20,0.464346,0.486252,0.447014,0.447014,0.447014,2707900.0
2018-02-21,0.44383,0.477835,0.433332,0.43715200000000004,0.43715200000000004,3152680.0
2018-02-22,0.436514,0.45383199999999996,0.401554,0.40679699999999996,0.40679699999999996,1628050.0
2018-02-23,0.40747,0.43678900000000004,0.365055,0.376203,0.376203,2973650.0
2018-02-24,0.372237,0.40623400000000004,0.352311,0.361487,0.361487,3294410.0
2018-02-25,0.360509,0.363902,0.33786,0.342381,0.342381,2262270.0
2018-02-26,0.343007,0.37206100000000003,0.341294,0.35319,0.35319,2431610.0
2018-02-27,0.35509,0.363811,0.342525,0.355941,0.355941,2319670.0
2018-02-28,0.357749,0.435478,0.357749,0.38040999999999997,0.38040999999999997,8320460.0
2018-03-01,0.38006,0.406019,0.360283,0.394681,0.394681,4883590.0
2018-03-02,0.390373,0.411778,0.370231,0.404976,0.404976,5179730.0
2018-03-03,0.40415,0.45000500000000004,0.390673,0.411734,0.411734,4440950.0
2018-03-04,0.407894,0.412108,0.37764000000000003,0.409775,0.409775,2278960.0
2018-03-05,0.41800600000000004,0.43838299999999997,0.393223,0.39614299999999997,0.39614299999999997,2749450.0
2018-03-06,0.39460500000000004,0.40558099999999997,0.358275,0.373307,0.373307,2902060.0
2018-03-07,0.368819,0.383718,0.320587,0.34843,0.34843,2821220.0
2018-03-08,0.343037,0.348707,0.287682,0.292979,0.292979,2489660.0
2018-03-09,0.300483,0.315039,0.260544,0.305248,0.305248,2448200.0
2018-03-10,0.305388,0.318,0.284903,0.286987,0.286987,1291030.0
2018-03-11,0.285959,0.330395,0.270998,0.325385,0.325385,1453910.0
2018-03-12,0.32403000000000004,0.33423800000000004,0.292232,0.325302,0.325302,1340530.0
2018-03-13,0.320959,0.330885,0.301821,0.329125,0.329125,1506600.0
2018-03-14,0.328991,0.335579,0.278005,0.28529099999999996,0.28529099999999996,1070860.0
2018-03-15,0.287166,0.299679,0.26258200000000004,0.289425,0.289425,1065470.0
2018-03-16,0.292629,0.302629,0.277304,0.293193,0.293193,900548.0
2018-03-17,0.293192,0.301446,0.26796,0.26893,0.26893,945674.0
