Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,1119.369995,1161.349976,984.8189699999999,1036.790039,1036.790039,5261680128.0
2018-02-02,1035.77002,1035.77002,757.97998,915.784973,915.784973,6713290240.0
2018-02-03,919.210999,991.942993,847.6900019999999,964.018982,964.018982,3243480064.0
2018-02-04,964.6669919999999,969.0319820000001,805.064026,834.682007,834.682007,2997090048.0
2018-02-05,834.9580080000001,856.6459960000001,644.598999,697.9509889999999,697.9509889999999,4269530112.0
2018-02-06,707.737,796.439026,574.419006,793.1220089999999,793.1220089999999,6518269952.0
2018-02-07,790.427979,851.2000119999999,723.432983,757.067993,757.067993,3896179968.0
2018-02-08,755.8430179999999,845.085999,755.8430179999999,817.807007,817.807007,3708189952.0
2018-02-09,818.47998,884.004028,788.833984,883.86499,883.86499,2495820032.0
2018-02-10,882.46698,917.400024,825.5770259999999,860.4149779999999,860.4149779999999,2930530048.0
2018-02-11,859.288025,859.288025,788.221985,814.659973,814.659973,2486650112.0
2018-02-12,817.507996,875.9370119999999,817.507996,868.70697,868.70697,2243450112.0
2018-02-13,869.29303,870.708984,828.836975,845.257996,845.257996,2081170048.0
2018-02-14,844.278992,926.429016,844.278992,923.560974,923.560974,2818370048.0
2018-02-15,923.728027,951.9479980000001,911.111023,936.9760130000001,936.9760130000001,2900100096.0
2018-02-16,934.7860109999999,950.0050050000001,917.848022,944.2100220000001,944.2100220000001,2369449984.0
2018-02-17,944.747986,976.5949710000001,940.754028,974.11499,974.11499,2525720064.0
2018-02-18,973.348999,982.932983,915.445007,923.9210210000001,923.9210210000001,2567290112.0
2018-02-19,921.66803,957.776978,921.554016,943.86499,943.86499,2169019904.0
2018-02-20,943.567017,965.2650150000001,892.9539789999999,895.370972,895.370972,2545260032.0
2018-02-21,894.13501,912.375,830.562988,849.971008,849.971008,2531729920.0
2018-02-22,849.262024,875.926025,802.6680299999999,812.844971,812.844971,2150370048.0
2018-02-23,811.585022,886.317993,794.791016,864.189026,864.189026,2334820096.0
2018-02-24,861.5930179999999,879.531006,818.549988,840.5150150000001,840.5150150000001,1926579968.0
2018-02-25,839.458984,853.1459960000001,822.3809809999999,844.8099980000001,844.8099980000001,1646960000.0
2018-02-26,845.278015,880.3920289999999,842.3189699999999,869.3150019999999,869.3150019999999,2044480000.0
2018-02-27,870.36499,896.2589720000001,867.096985,878.2650150000001,878.2650150000001,2053980032.0
2018-02-28,877.9340210000001,890.1079710000001,855.1240230000001,855.198975,855.198975,1963980032.0
2018-03-01,856.012024,880.3020019999999,851.919983,872.2000119999999,872.2000119999999,1868519936.0
2018-03-02,871.763977,876.3779910000001,852.421997,856.853027,856.853027,1894419968.0
2018-03-03,856.710999,868.4539789999999,855.20697,857.224976,857.224976,1699369984.0
2018-03-04,856.185974,867.9500119999999,840.2800289999999,866.6779789999999,866.6779789999999,1697939968.0
2018-03-05,866.846008,869.919983,853.5200199999999,853.6840210000001,853.6840210000001,1898489984.0
2018-03-06,853.817017,853.817017,809.93103,816.9509889999999,816.9509889999999,1943069952.0
2018-03-07,816.270996,825.606995,726.5469969999999,752.830994,752.830994,2175419904.0
2018-03-08,752.570007,773.767029,696.169006,704.596008,704.596008,1891640064.0
2018-03-09,702.197021,729.1560059999999,648.106995,728.916016,728.916016,2233019904.0
2018-03-10,730.159973,748.0310059999999,682.695007,686.8900150000001,686.8900150000001,1532960000.0
2018-03-11,685.312012,735.830994,668.1229860000001,723.338989,723.338989,1562680064.0
2018-03-12,724.4060059999999,742.513977,683.268005,699.830994,699.830994,1764999936.0
2018-03-13,698.153015,713.7349849999999,682.349976,690.8270259999999,690.8270259999999,1425959936.0
2018-03-14,691.2189940000001,702.783997,594.099976,614.291016,614.291016,1810560000.0
