Date,Open,High,Low,Close,Adj Close,Volume
2018-06-09,0.8487450000000001,0.8651530000000001,0.8049149999999999,0.8049149999999999,0.8049149999999999,5386.0
2018-06-10,0.805928,0.805928,0.673732,0.683334,0.683334,13859.0
2018-06-11,0.6843100000000001,0.775816,0.68205,0.774229,0.774229,29713.0
2018-06-12,0.745093,0.8002060000000001,0.685215,0.689365,0.689365,30223.0
2018-06-13,0.69115,0.72569,0.625143,0.644421,0.644421,15206.0
2018-06-14,0.644135,0.6609430000000001,0.589968,0.644179,0.644179,28045.0
2018-06-15,0.643115,0.657094,0.55465,0.592154,0.592154,18437.0
2018-06-16,0.5899939999999999,0.593558,0.550291,0.566754,0.566754,2705.0
2018-06-17,0.568257,0.6092989999999999,0.5664359999999999,0.5686939999999999,0.5686939999999999,5714.0
2018-06-18,0.566753,0.6422720000000001,0.562595,0.6422720000000001,0.6422720000000001,7937.0
2018-06-19,0.641927,0.656131,0.631609,0.634576,0.634576,2775.0
2018-06-20,0.634968,0.6355850000000001,0.590078,0.592589,0.592589,7766.0
2018-06-21,0.5927100000000001,0.60541,0.5658270000000001,0.576684,0.576684,4222.0
2018-06-22,0.5760460000000001,0.5768989999999999,0.361255,0.473624,0.473624,9413.0
2018-06-23,0.473686,0.490818,0.45089,0.457569,0.457569,2809.0
2018-06-24,0.457507,0.470568,0.392851,0.421516,0.421516,7163.0
2018-06-25,0.420702,0.512988,0.412642,0.465921,0.465921,14005.0
2018-06-26,0.465921,0.468708,0.437551,0.437963,0.437963,1533.0
2018-06-27,0.437787,0.471213,0.434929,0.441791,0.441791,8325.0
2018-06-28,0.441947,0.480996,0.419878,0.469179,0.469179,4739.0
2018-06-29,0.468305,0.4849479999999999,0.422484,0.476758,0.476758,8611.0
2018-06-30,0.477403,0.517167,0.473591,0.515342,0.515342,4084.0
2018-07-01,0.515458,0.524189,0.494101,0.520362,0.520362,4205.0
2018-07-02,0.52042,0.5438109999999999,0.49848,0.531651,0.531651,2617.0
2018-07-03,0.529163,0.549034,0.502038,0.533618,0.533618,4408.0
2018-07-04,0.541083,0.549764,0.501777,0.526183,0.526183,3263.0
2018-07-05,0.539292,0.544017,0.517996,0.528931,0.528931,6360.0
2018-07-06,0.528846,0.535496,0.5046970000000001,0.5258010000000001,0.5258010000000001,2011.0
2018-07-07,0.524911,0.539578,0.498217,0.5358149999999999,0.5358149999999999,4951.0
2018-07-08,0.535212,0.535212,0.513987,0.525621,0.525621,2405.0
2018-07-09,0.525507,0.542091,0.478057,0.4800430000000001,0.4800430000000001,2781.0
2018-07-10,0.45652,0.478613,0.44581,0.445982,0.445982,6955.0
2018-07-11,0.446,0.451722,0.416407,0.425272,0.425272,4351.0
2018-07-12,0.425178,0.435256,0.394627,0.401817,0.401817,406.0
2018-07-13,0.402213,0.428025,0.401795,0.419098,0.419098,556.0
2018-07-14,0.417933,0.427374,0.415526,0.4240310000000001,0.4240310000000001,24632.0
2018-07-15,0.423924,0.439537,0.422515,0.431159,0.431159,493.0
2018-07-16,0.431637,0.464315,0.42634,0.464315,0.464315,5119.0
2018-07-17,0.46316,0.508759,0.448013,0.5023270000000001,0.5023270000000001,2804.0
2018-07-18,0.502109,0.552133,0.481304,0.509961,0.509961,3964.0
2018-07-19,0.509713,0.550006,0.4830390000000001,0.5375949999999999,0.5375949999999999,3441.0
2018-07-20,0.5380020000000001,0.5553600000000001,0.488962,0.497666,0.497666,5387.0
2018-07-21,0.497546,0.545931,0.479226,0.491164,0.491164,6290.0
2018-07-22,0.491036,0.5422739999999999,0.486653,0.525241,0.525241,1482.0
2018-07-23,0.524632,0.545075,0.506625,0.507631,0.507631,2831.0
2018-07-24,0.508378,0.54643,0.504285,0.519216,0.519216,6038.0
2018-07-25,0.509601,0.521446,0.492054,0.501412,0.501412,2782.0
2018-07-26,0.501235,0.5122369999999999,0.440045,0.454012,0.454012,6269.0
2018-07-27,0.4537640000000001,0.482036,0.409406,0.418408,0.418408,4488.0
2018-07-28,0.419276,0.455374,0.4189060000000001,0.428865,0.428865,2073.0
2018-07-29,0.430591,0.442695,0.421908,0.428715,0.428715,542.0
2018-07-30,0.428967,0.493286,0.413583,0.444022,0.444022,6041.0
2018-07-31,0.443183,0.444414,0.398522,0.402472,0.402472,1789.0
2018-08-01,0.40283,0.403024,0.378168,0.386107,0.386107,5456.0
2018-08-02,0.386317,0.396581,0.342385,0.36882,0.36882,2806.0
2018-08-03,0.368781,0.376726,0.344401,0.355769,0.355769,1541.0
2018-08-04,0.35628200000000004,0.394578,0.345085,0.37178,0.37178,5576.0
2018-08-05,0.371946,0.383471,0.366552,0.379618,0.379618,1724.0
2018-08-06,0.380075,0.385043,0.343925,0.355678,0.355678,6114.0
2018-08-07,0.355541,0.358178,0.329617,0.337276,0.337276,770.0
2018-08-08,0.327894,0.332517,0.287457,0.29743200000000003,0.29743200000000003,4332.0
2018-08-09,0.298106,0.298106,0.263681,0.286326,0.286326,2639.0
2018-08-10,0.28603,0.287358,0.252488,0.25555900000000004,0.25555900000000004,1078.0
2018-08-11,0.255315,0.268147,0.250848,0.260193,0.260193,1304.0
2018-08-12,0.259413,0.42985,0.256968,0.259353,0.259353,46915.0
2018-08-13,0.259261,0.265075,0.238937,0.239888,0.239888,3293.0
2018-08-14,0.239669,0.249816,0.183051,0.210741,0.210741,6870.0
2018-08-15,0.21057,0.22635300000000005,0.19937,0.213642,0.213642,3803.0
2018-08-16,0.21334,0.29457300000000003,0.211981,0.29457300000000003,0.29457300000000003,7103.0
2018-08-17,0.294595,0.415984,0.287115,0.385365,0.385365,18882.0
2018-08-18,0.386251,0.438342,0.256597,0.275266,0.275266,69417.0
2018-08-19,0.275355,0.351952,0.273631,0.302261,0.302261,20849.0
2018-08-20,0.301766,0.30500900000000003,0.27137,0.276712,0.276712,2720.0
2018-08-21,0.276308,0.283164,0.264881,0.275566,0.275566,1932.0
2018-08-22,0.283274,0.308942,0.273352,0.302198,0.302198,2446.0
2018-08-23,0.302273,0.305083,0.275324,0.30451500000000004,0.30451500000000004,2817.0
2018-08-24,0.304758,0.305045,0.278404,0.285268,0.285268,6396.0
2018-08-25,0.28475500000000004,0.303291,0.28475500000000004,0.290961,0.290961,2722.0
2018-08-26,0.291587,0.310489,0.28533800000000004,0.291397,0.291397,1211.0
2018-08-27,0.29126,0.300566,0.285908,0.300566,0.300566,4086.0
2018-08-28,0.299977,0.389757,0.294086,0.354261,0.354261,17299.0
2018-08-29,0.354569,0.369136,0.343947,0.347112,0.347112,3770.0
2018-08-30,0.34730300000000003,0.35785500000000003,0.34162800000000004,0.357549,0.357549,1130.0
2018-08-31,0.357901,0.375263,0.347398,0.35244000000000003,0.35244000000000003,3899.0
2018-09-01,0.352014,0.391955,0.349249,0.391955,0.391955,3929.0
2018-09-02,0.392136,0.39283,0.359596,0.368484,0.368484,2088.0
2018-09-03,0.368397,0.36952,0.351302,0.365913,0.365913,3673.0
2018-09-04,0.365915,0.372438,0.354446,0.357258,0.357258,2313.0
2018-09-05,0.357553,0.358818,0.323569,0.323569,0.323569,219.0
2018-09-06,0.324142,0.328823,0.300365,0.313276,0.313276,2189.0
2018-09-07,0.31293200000000004,0.336389,0.306333,0.331812,0.331812,3973.0
2018-09-08,0.332222,0.334525,0.297311,0.2989,0.2989,2729.0
2018-09-09,0.298759,0.311686,0.281871,0.281871,0.281871,3078.0
2018-09-10,0.281716,0.28591,0.275965,0.277798,0.277798,799.0
2018-09-11,0.27826300000000004,0.31097,0.264074,0.274219,0.274219,5969.0
2018-09-12,0.274253,0.279183,0.23239,0.253466,0.253466,7104.0
2018-09-13,0.253685,0.288732,0.243734,0.248654,0.248654,1141.0
2018-09-14,0.248502,0.278238,0.247299,0.257454,0.257454,2016.0
2018-09-15,0.25711,0.27555,0.256465,0.264214,0.264214,697.0
2018-09-16,0.264957,0.27323200000000003,0.255479,0.259973,0.259973,182.0
2018-09-17,0.260613,0.274518,0.256811,0.270941,0.270941,1330.0
2018-09-18,0.270968,0.274032,0.25422,0.271417,0.271417,1748.0
2018-09-19,0.27157,0.27157,0.25605500000000003,0.265059,0.265059,1524.0
2018-09-20,0.265176,0.274438,0.265112,0.2734,0.2734,3179.0
2018-09-21,0.273477,0.334397,0.27309,0.333547,0.333547,3383.0
2018-09-22,0.320583,0.334068,0.292893,0.316402,0.316402,1307.0
2018-09-23,0.31655900000000003,0.31712,0.280175,0.297496,0.297496,2822.0
2018-09-24,0.29756900000000003,0.29848800000000003,0.27384000000000003,0.274773,0.274773,4044.0
2018-09-25,0.274465,0.274584,0.239708,0.243094,0.243094,1897.0
2018-09-26,0.250342,0.271749,0.24276,0.25895300000000004,0.25895300000000004,992.0
2018-09-27,0.259269,0.279045,0.255919,0.277389,0.277389,643.0
2018-09-28,0.27745,0.278794,0.260353,0.263363,0.263363,947.0
2018-09-29,0.263193,0.274292,0.257711,0.264006,0.264006,466.0
2018-09-30,0.26391,0.29676,0.262395,0.27265500000000004,0.27265500000000004,3982.0
2018-10-01,0.27184,0.284146,0.261859,0.271174,0.271174,4142.0
2018-10-02,0.270407,0.278378,0.263031,0.268718,0.268718,1242.0
2018-10-03,0.268852,0.314161,0.268229,0.28430900000000003,0.28430900000000003,5715.0
2018-10-04,0.284644,0.294972,0.272129,0.272129,0.272129,4616.0
2018-10-05,0.272839,0.296236,0.272573,0.29479,0.29479,917.0
2018-10-06,0.295451,0.314035,0.277802,0.278331,0.278331,1641.0
2018-10-07,0.279364,0.318454,0.276552,0.283442,0.283442,2688.0
2018-10-08,0.284747,0.286668,0.276303,0.27786,0.27786,3220.0
2018-10-09,0.278828,0.279192,0.272809,0.27533,0.27533,874.0
2018-10-10,0.274393,0.27886700000000003,0.269562,0.273685,0.273685,1985.0
2018-10-11,0.272762,0.273028,0.204271,0.215853,0.215853,30048.0
2018-10-12,0.215576,0.229909,0.201455,0.213648,0.213648,31818.0
2018-10-13,0.213653,0.237506,0.208898,0.220036,0.220036,6048.0
2018-10-14,0.220091,0.226822,0.202485,0.214427,0.214427,3881.0
2018-10-15,0.214666,0.242314,0.198672,0.214892,0.214892,3305.0
2018-10-16,0.214695,0.228007,0.209848,0.210526,0.210526,390.0
2018-10-17,0.211253,0.219618,0.210215,0.212661,0.212661,2017.0
2018-10-18,0.213496,0.227184,0.175977,0.19167,0.19167,6845.0
2018-10-19,0.19164,0.226049,0.17466900000000002,0.203909,0.203909,6642.0
2018-10-20,0.203924,0.235335,0.186584,0.203309,0.203309,6805.0
2018-10-21,0.203485,0.228453,0.200092,0.206873,0.206873,3917.0
2018-10-22,0.206768,0.21901,0.201113,0.206227,0.206227,865.0
2018-10-23,0.206208,0.213557,0.199498,0.205059,0.205059,457.0
2018-10-24,0.204129,0.237529,0.202384,0.217197,0.217197,4160.0
2018-10-25,0.217296,0.242974,0.209435,0.209435,0.209435,4186.0
2018-10-26,0.209094,0.258727,0.209094,0.241694,0.241694,7491.0
2018-10-27,0.240762,0.251404,0.228604,0.236575,0.236575,654.0
2018-10-28,0.237848,0.238173,0.223215,0.227093,0.227093,883.0
2018-10-29,0.225951,0.25035300000000005,0.218572,0.229262,0.229262,2023.0
2018-10-30,0.229293,0.245304,0.219527,0.226023,0.226023,635.0
2018-10-31,0.226729,0.240173,0.218482,0.240173,0.240173,922.0
2018-11-01,0.240173,0.243443,0.230114,0.243406,0.243406,952.0
2018-11-02,0.243406,0.243406,0.220128,0.234006,0.234006,1874.0
2018-11-03,0.234006,0.240128,0.221764,0.22635500000000006,0.22635500000000006,1739.0
2018-11-04,0.22635500000000006,0.245179,0.221573,0.225883,0.225883,4512.0
2018-11-05,0.225883,0.24551,0.225813,0.24442600000000006,0.24442600000000006,167.0
2018-11-06,0.245418,0.245588,0.228097,0.233217,0.233217,2163.0
2018-11-07,0.233208,0.24667600000000006,0.232275,0.241825,0.241825,689.0
2018-11-08,0.241659,0.244616,0.232597,0.233953,0.233953,656.0
2018-11-09,0.233967,0.241457,0.231553,0.232094,0.232094,559.0
2018-11-10,0.232061,0.257795,0.23194,0.236856,0.236856,4612.0
2018-11-11,0.23667600000000005,0.237157,0.220254,0.222121,0.222121,6926.0
2018-11-12,0.22349,0.224601,0.220657,0.22388400000000006,0.22388400000000006,1597.0
2018-11-13,0.222914,0.228436,0.220065,0.22345,0.22345,1876.0
2018-11-14,0.221267,0.225947,0.190011,0.192149,0.192149,4667.0
2018-11-15,0.193132,0.195304,0.178061,0.188381,0.188381,323.0
2018-11-16,0.188325,0.191147,0.186635,0.189532,0.189532,1277.0
2018-11-17,0.189924,0.192845,0.184203,0.192249,0.192249,845.0
2018-11-18,0.19287,0.194465,0.185315,0.189841,0.189841,559.0
2018-11-19,0.189917,0.189917,0.140284,0.141771,0.141771,2284.0
2018-11-20,0.140996,0.164191,0.126134,0.129874,0.129874,1865.0
2018-11-21,0.129968,0.140172,0.12676800000000002,0.13397,0.13397,777.0
2018-11-22,0.133482,0.13935,0.129964,0.130307,0.130307,333.0
2018-11-23,0.129647,0.133349,0.125201,0.129725,0.129725,1106.0
2018-11-24,0.129631,0.142287,0.115253,0.118721,0.118721,889.0
2018-11-25,0.115637,0.13287000000000002,0.10698599999999997,0.126613,0.126613,1347.0
2018-11-26,0.126579,0.130105,0.114345,0.119645,0.119645,965.0
2018-11-27,0.11957,0.12946,0.118394,0.122223,0.122223,613.0
2018-11-28,0.123487,0.14438900000000002,0.123487,0.136327,0.136327,1673.0
2018-11-29,0.136889,0.14962,0.13555599999999998,0.141225,0.141225,803.0
2018-11-30,0.141556,0.145524,0.129906,0.132405,0.132405,835.0
2018-12-01,0.13278099999999998,0.149918,0.130943,0.145677,0.145677,1015.0
2018-12-02,0.145559,0.16810799999999998,0.142845,0.14787899999999998,0.14787899999999998,3941.0
2018-12-03,0.148721,0.148721,0.133374,0.135696,0.135696,385.0
2018-12-04,0.135595,0.149149,0.134804,0.142844,0.142844,348.0
2018-12-05,0.142997,0.158244,0.13085,0.13276500000000002,0.13276500000000002,7748.0
2018-12-06,0.13271,0.14773699999999998,0.118759,0.118759,0.118759,2368.0
2018-12-07,0.118554,0.124597,0.11066,0.116891,0.116891,961.0
2018-12-08,0.116818,0.130074,0.115898,0.128736,0.128736,1568.0
2018-12-09,0.128364,0.136881,0.128103,0.13527,0.13527,432.0
2018-12-10,0.135055,0.136903,0.131416,0.133329,0.133329,2334.0
2018-12-11,0.131226,0.131873,0.12371,0.129484,0.129484,2719.0
2018-12-12,0.129313,0.129901,0.111496,0.122454,0.122454,1417.0
2018-12-13,0.122516,0.125004,0.112214,0.115525,0.115525,422.0
2018-12-14,0.115453,0.116121,0.110424,0.110524,0.110524,65.0
2018-12-15,0.110608,0.111737,0.108611,0.110319,0.110319,252.0
2018-12-16,0.110301,0.11491400000000003,0.10976199999999997,0.109801,0.109801,150.0
2018-12-17,0.109947,0.122407,0.109893,0.116862,0.116862,569.0
2018-12-18,0.116881,0.123447,0.113078,0.123447,0.123447,558.0
2018-12-19,0.123826,0.131222,0.119414,0.121927,0.121927,547.0
2018-12-20,0.121624,0.14006400000000002,0.116384,0.14006400000000002,0.14006400000000002,681.0
2018-12-21,0.13963699999999998,0.142254,0.13126600000000002,0.132845,0.132845,313.0
2018-12-22,0.133001,0.13553800000000002,0.131551,0.13533299999999998,0.13533299999999998,327.0
2018-12-23,0.135621,0.13736600000000002,0.13301,0.133939,0.133939,94.0
2018-12-24,0.133995,0.148583,0.12551800000000002,0.126348,0.126348,7179.0
2018-12-25,0.126614,0.126614,0.113899,0.115688,0.115688,882.0
2018-12-26,0.115678,0.12614,0.11525,0.119643,0.119643,2704.0
2018-12-27,0.119561,0.120782,0.114294,0.115418,0.115418,969.0
2018-12-28,0.115525,0.125403,0.114194,0.123927,0.123927,719.0
2018-12-29,0.12412,0.127217,0.122068,0.122447,0.122447,711.0
2018-12-30,0.122571,0.13045,0.121199,0.12987200000000002,0.12987200000000002,984.0
2018-12-31,0.130031,0.132421,0.125922,0.127324,0.127324,1923.0
2019-01-01,0.127581,0.140809,0.12681900000000002,0.140578,0.140578,10117.0
2019-01-02,0.140934,0.146792,0.136216,0.140947,0.140947,1702.0
2019-01-03,0.139728,0.160578,0.130669,0.157361,0.157361,7055.0
2019-01-04,0.15749000000000002,0.157834,0.145489,0.15467899999999998,0.15467899999999998,620.0
2019-01-05,0.154273,0.18002,0.150367,0.17261,0.17261,6047.0
2019-01-06,0.17258800000000002,0.182417,0.153878,0.18028,0.18028,4063.0
2019-01-07,0.180323,0.183193,0.170075,0.176342,0.176342,1333.0
2019-01-08,0.176608,0.181359,0.163743,0.177467,0.177467,762.0
2019-01-09,0.177788,0.18248,0.168913,0.179136,0.179136,2486.0
2019-01-10,0.179328,0.197891,0.15313800000000002,0.157026,0.157026,5873.0
2019-01-11,0.156994,0.160853,0.155968,0.159631,0.159631,602.0
2019-01-12,0.159476,0.163699,0.138722,0.152283,0.152283,3434.0
2019-01-13,0.152143,0.186261,0.152027,0.15525799999999998,0.15525799999999998,2741.0
2019-01-14,0.155334,0.178423,0.144885,0.15482200000000002,0.15482200000000002,2392.0
2019-01-15,0.154712,0.161929,0.146348,0.147541,0.147541,1889.0
2019-01-16,0.147277,0.183029,0.146103,0.16764,0.16764,8248.0
2019-01-17,0.167649,0.206275,0.167623,0.200853,0.200853,18289.0
2019-01-18,0.200787,0.210956,0.184403,0.210469,0.210469,2503.0
2019-01-19,0.210522,0.239231,0.179546,0.196314,0.196314,12133.0
2019-01-20,0.196124,0.232762,0.186355,0.216827,0.216827,5880.0
2019-01-21,0.216874,0.217544,0.17464200000000002,0.184838,0.184838,8380.0
2019-01-22,0.180579,0.201783,0.16721,0.187417,0.187417,9578.0
2019-01-23,0.187441,0.190083,0.17746099999999998,0.182813,0.182813,2017.0
