Date,Open,High,Low,Close,Adj_Close,Volume,sentiment,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_5,RSI_12,RSI_26,RSI_13,RSI_30,RSI_20,RSI_50,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1,pct_change,trend
2018-02-01,0.9130500061642722,0.8906933586890771,0.8329896288208305,0.8093110872154408,0.8093110872154408,0.09239773545932216,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020969801587615,0.0,0.0,,0
2018-02-02,0.8448590076293481,0.7943802445502031,0.6411223599742606,0.7148553750275692,0.7148553750275692,0.11788873526467046,0.15789473684210525,0.9166164817959217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24000277112241358,0.0,0.8458909710095245,-0.2756054596060028,-1
2018-02-03,0.7497839070657034,0.7607672573484995,0.7170018060487897,0.7525065066898685,0.7525065066898685,0.05695713263264667,0.42105263157894735,0.9089897915238896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030902732199969925,0.021807064900707288,0.07637365268127536,0.03530114141914663,0.018117316682722116,0.03293690043258845,0.015996320859620546,0.02274892335359132,0.010229776886216685,0.005532317874973351,0.003111129621344426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435548910850507,0.0,0.7471659746982785,0.12437552494482634,1
2018-02-04,0.7868615443744049,0.7431957364803127,0.6809474681369546,0.6515469643360802,0.6515469643360802,0.052630400683085984,0.25263157894736843,0.8942833449065304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028625949138880405,0.020722681429140855,0.061711863268788365,0.032285906297404035,0.017386286497523943,0.030331149481705885,0.015435497031899895,0.02156258476091245,0.010013169962492765,0.005473463997686285,0.0030945418948200355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803461685796985,0.0,0.7865188920430912,-0.3168197109582466,-1
2018-02-05,0.6810602551047554,0.6570016921279809,0.5452213018553947,0.54481568348737,0.54481568348737,0.0749750848070151,0.11578947368421053,0.855669674720056,0.0,0.0,0.7368623414931492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7478547804685879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026421079568862332,0.01964100559611798,0.049625986478233186,0.029409039643805916,0.01664879176971665,0.02782496076703102,0.01486613410703539,0.02038269080929954,0.009789649224184164,0.005411990111343779,0.003077110894194504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10324506846553996,0.0,0.0,0.0,0.0,-0.4735519398884422,0.0,0.6809961002966471,-0.38683082613997655,-1
2018-02-06,0.5772883631856538,0.6108261641355536,0.485860944164764,0.6191055192017373,0.6191055192017373,0.11446408143899707,0.08421052631578947,0.8161588059981408,0.0,0.0,0.6965070628039801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207582949407455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562253050881911,0.061845011404243456,0.1880641041883824,0.09668905481274057,0.05184706003044014,0.09077366934518795,0.04601009579353608,0.06436517120835308,0.029815478045243163,0.016285427457889873,0.009203852430438107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740490350369095,0.0,0.0,0.0,0.0,0.17939756469531373,0.0,0.5694406944454331,0.3219992621804267,1
2018-02-07,0.6447379100047821,0.6528249134819483,0.6119014665059876,0.5909620052887504,0.5909620052887504,0.0684188694917895,0.37894736842105264,0.8062582025019838,0.0,0.0,0.6702210212555535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925936518512352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08377540526732241,0.06095795422498068,0.17676708179506542,0.09425363516444235,0.05124730364528054,0.08866392782180456,0.04554926076097883,0.06339547484389015,0.02963681455187017,0.016236759676712398,0.009190119666582713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43745746995848656,0.3497317873356051,0.0,0.0,0.0,-0.3022251721859354,0.0,0.6470883410194825,-0.10734670667940435,-1
2018-02-08,0.6165275783045461,0.6481357922983451,0.6393148529730658,0.6383744568051117,0.6383744568051117,0.06511767075967194,0.3157894736842105,0.8015625080404796,0.0,0.0,0.6460060062664356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908328987628365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12247278948045455,0.0883557845965164,0.26963472456310716,0.1383688179106604,0.07403088277497526,0.12987094206405095,0.06567433131443472,0.09196870827819391,0.0425171473866218,0.023204145696330836,0.013108227905523401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167764767066352,0.5267192017473771,0.0,0.0,0.0,-0.32869129693858024,0.0,0.6176727742645701,0.1894558114529978,1
2018-02-09,0.6676194235350514,0.6779838404146942,0.667219608425513,0.6899388584968501,0.6899388584968501,0.04382784841739679,0.4631578947368421,0.801670037304816,0.0,0.0,0.6541514859410966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7081648167241671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16405884594239223,0.11796808574553558,0.36432797079782586,0.1856146120553429,0.09869960547647055,0.17408582258172497,0.08748372991186139,0.12283593955347195,0.05650184615776944,0.030776646419087395,0.017368230241116257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995508891253791,0.7078322026878086,0.5582079471000208,0.0,0.0,0.11668256442988331,0.0,0.6672282113327894,0.1907434182716461,1
2018-02-10,0.7198124705216588,0.703596784366748,0.6982979830808346,0.6716339423681802,0.6716339423681802,0.051461573783205594,0.5684210526315789,0.8028026500376577,0.0,0.0,0.6810580914282797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131500464904736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16148860059141945,0.11677983144932907,0.34607325628937996,0.18216560560410505,0.09790872737998757,0.17112587803792184,0.0868815325761535,0.12153180167089954,0.056274042661702196,0.030715784163905746,0.017351227619319284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338536449267862,0.8444492293476814,0.7132133737747891,0.0,0.0,0.2276677435773571,0.0,0.7211232617102947,-0.06265160730631295,-1
