Date,Open,High,Low,Close,Adj Close,Volume,sentiment
2018-02-01,4.86947,4.99779,3.34717,3.47107,3.47107,6550980.0,30
2018-02-02,3.4544900000000003,4.6626400000000015,2.88946,4.15669,4.15669,10927700.0,15
2018-02-03,4.102530000000002,4.69802,3.80979,4.42438,4.42438,5703900.0,40
2018-02-04,4.4505,4.49941,3.70522,3.85783,3.85783,2921390.0,24
2018-02-05,3.84198,4.0244800000000005,3.2415700000000003,3.2415700000000003,3.2415700000000003,2941890.0,11
2018-02-06,3.2556700000000003,3.89153,3.01362,3.76753,3.76753,5133640.0,8
2018-02-07,3.74613,3.91889,3.4181,3.4181,3.4181,3322310.0,36
2018-02-08,3.41707,3.91328,3.41707,3.71185,3.71185,3983660.0,30
2018-02-09,3.71595,4.11573,3.60376,4.10761,4.10761,3439810.0,44
2018-02-10,4.0533800000000015,4.52174,3.99632,4.26288,4.26288,7025320.0,54
2018-02-11,4.27525,4.27525,3.79973,3.85836,3.85836,3160760.0,31
2018-02-12,3.85466,4.44714,3.85466,4.4099,4.4099,6344300.0,42
2018-02-13,4.453130000000002,4.4774,4.06435,4.17919,4.17919,3618910.0,35
2018-02-14,4.17004,4.75096,4.17004,4.75096,4.75096,4570670.0,55
2018-02-15,4.7598400000000005,5.20363,4.73663,5.15936,5.15936,8431380.0,71
2018-02-16,5.16558,6.91147,5.1538,6.91147,6.91147,21608600.0,67
2018-02-17,6.827539999999999,6.84743,6.30919,6.5933699999999975,6.5933699999999975,15797200.0,74
2018-02-18,6.59547,6.59547,5.48752,5.67461,5.67461,9631400.0,63
2018-02-19,5.6642,6.4172400000000005,5.5419800000000015,6.32165,6.32165,7643860.0,67
2018-02-20,6.34786,6.42175,5.86369,5.94486,5.94486,4904920.0,74
2018-02-21,5.90075,5.9877,5.20753,5.5677,5.5677,5133290.0,54
2018-02-22,5.54935,5.84536,5.06626,5.40854,5.40854,5090220.0,44
2018-02-23,5.40911,5.7851599999999985,5.16178,5.70333,5.70333,4631070.0,39
2018-02-24,5.68533,5.79005,5.43356,5.60433,5.60433,3767830.0,31
2018-02-25,5.5923300000000005,5.60555,5.17652,5.47359,5.47359,3344390.0,33
2018-02-26,5.49959,5.69987,5.32644,5.63185,5.63185,3601500.0,37
2018-02-27,5.6322199999999984,5.72928,5.48148,5.53292,5.53292,3106680.0,44
2018-02-28,5.51826,5.75603,5.42825,5.42825,5.42825,2835490.0,41
2018-03-01,5.41731,5.53066,5.40301,5.4896699999999985,5.4896699999999985,2018660.0,38
2018-03-02,5.5407,5.5609800000000025,5.41374,5.4544,5.4544,2481930.0,47
2018-03-03,5.44187,5.70656,5.31256,5.3760900000000005,5.3760900000000005,3240200.0,56
2018-03-04,5.35196,5.66648,5.21649,5.66648,5.66648,5345600.0,44
2018-03-05,5.66155,5.66155,5.32638,5.35886,5.35886,3655770.0,55
2018-03-06,5.31839,5.325830000000002,4.98925,5.01388,5.01388,2901410.0,59
2018-03-07,5.02364,5.11459,4.23692,4.2743,4.2743,4746550.0,37
2018-03-08,4.2935,4.73356,4.21793,4.36121,4.36121,4268330.0,39
2018-03-09,4.32361,4.44578,3.84152,4.27904,4.27904,4573260.0,37
2018-03-10,4.25807,4.4003,4.07572,4.09456,4.09456,2032740.0,39
2018-03-11,4.07786,4.21405,3.98479,4.17373,4.17373,1917730.0,40
2018-03-12,4.16011,4.3799800000000015,4.11353,4.18475,4.18475,2463950.0,41
2018-03-13,4.19143,4.35472,4.14827,4.23268,4.23268,1930300.0,41
2018-03-14,4.23729,4.3445800000000006,3.8302,3.95652,3.95652,2239280.0,40
2018-03-15,3.94913,3.99766,3.67697,3.87487,3.87487,2065580.0,32
2018-03-16,3.88521,3.96677,3.74735,3.81047,3.81047,1668030.0,33
2018-03-17,3.81556,3.83311,3.48449,3.49014,3.49014,1571140.0,31
2018-03-18,3.49433,3.62908,2.91911,3.62908,3.62908,3424420.0,29
2018-03-19,3.70924,4.16999,3.70924,4.1610000000000005,4.1610000000000005,3525460.0,29
2018-03-20,4.17769,4.19002,3.81563,4.09454,4.09454,2198740.0,37
2018-03-21,4.08539,4.11744,3.91251,3.9426,3.9426,1325400.0,36
2018-03-22,3.96376,4.03456,3.67267,3.79842,3.79842,1340550.0,36
2018-03-23,3.82449,3.83028,3.61928,3.82134,3.82134,1522060.0,28
2018-03-24,3.83365,3.88533,3.66843,3.67276,3.67276,1075860.0,32
2018-03-25,3.65441,3.73198,3.61655,3.64166,3.64166,944566.0,30
2018-03-26,3.64949,3.67745,3.40245,3.55087,3.55087,1774890.0,31
2018-03-27,3.54266,3.57056,3.3945,3.41371,3.41371,1002960.0,24
2018-03-28,3.39286,3.53466,3.39286,3.47696,3.47696,1077580.0,24
2018-03-29,3.46286,3.469,3.03817,3.05936,3.05936,1651160.0,18
2018-03-30,3.0677,3.45972,2.904,3.1352,3.1352,2324510.0,12
2018-03-31,3.12858,3.3010900000000003,3.10504,3.13008,3.13008,942013.0,16
2018-04-01,3.12445,3.1771700000000003,2.91728,3.05591,3.05591,1062370.0,16
2018-04-02,3.06546,3.30338,3.03053,3.26278,3.26278,1432980.0,11
