Date,Open,High,Low,Close,Adj Close,Volume,sentiment
2018-03-07,0.368819,0.383718,0.320587,0.34843,0.34843,2821220.0,37
2018-03-08,0.343037,0.348707,0.287682,0.292979,0.292979,2489660.0,39
2018-03-09,0.300483,0.315039,0.260544,0.305248,0.305248,2448200.0,37
2018-03-10,0.305388,0.318,0.284903,0.286987,0.286987,1291030.0,39
2018-03-11,0.285959,0.330395,0.270998,0.325385,0.325385,1453910.0,40
2018-03-12,0.32403000000000004,0.33423800000000004,0.292232,0.325302,0.325302,1340530.0,41
2018-03-13,0.320959,0.330885,0.301821,0.329125,0.329125,1506600.0,41
2018-03-14,0.328991,0.335579,0.278005,0.285291,0.285291,1070860.0,40
2018-03-15,0.287166,0.299679,0.26258200000000004,0.289425,0.289425,1065470.0,32
2018-03-16,0.292629,0.302629,0.277304,0.293193,0.293193,900548.0,33
2018-03-17,0.293192,0.301446,0.26796,0.26893,0.26893,945674.0,31
2018-03-18,0.26827,0.285296,0.23888,0.284847,0.284847,1180090.0,29
2018-03-19,0.28173000000000004,0.306763,0.271493,0.300769,0.300769,1129230.0,29
2018-03-20,0.305393,0.351119,0.298362,0.339714,0.339714,1776530.0,37
2018-03-21,0.344744,0.349538,0.308906,0.315,0.315,1961760.0,36
2018-03-22,0.313998,0.328147,0.30209899999999995,0.320063,0.320063,1096660.0,36
2018-03-23,0.317686,0.321689,0.282968,0.311547,0.311547,1068240.0,28
2018-03-24,0.319288,0.32366,0.2702,0.286245,0.286245,1684850.0,32
2018-03-25,0.278013,0.300105,0.271942,0.294452,0.294452,1039300.0,30
2018-03-26,0.290001,0.296352,0.253762,0.276702,0.276702,928585.0,31
2018-03-27,0.274841,0.28480700000000003,0.256936,0.258444,0.258444,898686.0,24
2018-03-28,0.257126,0.27365900000000004,0.25695100000000004,0.268203,0.268203,879600.0,24
2018-03-29,0.26791,0.27492,0.225721,0.231239,0.231239,886388.0,18
2018-03-30,0.23046,0.240826,0.218709,0.227469,0.227469,657324.0,12
2018-03-31,0.227692,0.240733,0.223409,0.229435,0.229435,600398.0,16
2018-04-01,0.229428,0.239991,0.218072,0.236458,0.236458,418971.0,16
2018-04-02,0.237687,0.256205,0.235958,0.247708,0.247708,880205.0,11
2018-04-03,0.247884,0.276341,0.245521,0.272016,0.272016,942349.0,22
2018-04-04,0.272201,0.277542,0.239771,0.2424,0.2424,867025.0,22
2018-04-05,0.241246,0.2544,0.231669,0.241993,0.241993,982558.0,17
2018-04-06,0.240762,0.252989,0.232004,0.240424,0.240424,816020.0,19
2018-04-07,0.241908,0.268049,0.241908,0.263193,0.263193,930233.0,20
2018-04-08,0.264783,0.285009,0.260903,0.276199,0.276199,1359490.0,17
2018-04-09,0.275397,0.290271,0.255274,0.263436,0.263436,998543.0,21
2018-04-10,0.263035,0.28480300000000003,0.254398,0.27686,0.27686,1119270.0,18
2018-04-11,0.27712600000000004,0.289404,0.268506,0.288011,0.288011,1255130.0,20
2018-04-12,0.287719,0.327046,0.274487,0.31908600000000004,0.31908600000000004,1544360.0,18
2018-04-13,0.319489,0.351555,0.312461,0.323697,0.323697,1719750.0,23
2018-04-14,0.32369499999999995,0.340623,0.317807,0.32935,0.32935,1225550.0,23
2018-04-15,0.329699,0.3718280000000001,0.328977,0.356268,0.356268,1388220.0,23
2018-04-16,0.355561,0.360547,0.32091,0.332946,0.332946,1298290.0,23
2018-04-17,0.333114,0.357267,0.329779,0.340489,0.340489,933180.0,26
2018-04-18,0.340882,0.367836,0.340452,0.362052,0.362052,1392930.0,24
2018-04-19,0.362325,0.372539,0.351806,0.369863,0.369863,1414670.0,25
2018-04-20,0.370188,0.395657,0.36611,0.389702,0.389702,1922600.0,26
2018-04-21,0.388202,0.392296,0.353774,0.37178,0.37178,1681090.0,32
2018-04-22,0.366564,0.379359,0.359607,0.370335,0.370335,1290870.0,31
2018-04-23,0.369736,0.38301,0.366036,0.377678,0.377678,1364110.0,28
2018-04-24,0.377731,0.412368,0.376931,0.410478,0.410478,1496710.0,29
2018-04-25,0.407685,0.407685,0.348738,0.354744,0.354744,1664090.0,64
2018-04-26,0.357761,0.383257,0.3473,0.383257,0.383257,1613630.0,47
2018-04-27,0.382609,0.39542,0.362948,0.362948,0.362948,1518430.0,55
2018-04-28,0.361884,0.385045,0.35278200000000004,0.378138,0.378138,1061320.0,54
2018-04-29,0.379651,0.389998,0.36125,0.376513,0.376513,861961.0,61
2018-04-30,0.378833,0.392654,0.366041,0.380525,0.380525,1995430.0,59
2018-05-01,0.380511,0.398016,0.363287,0.385335,0.385335,1563430.0,56
2018-05-02,0.384753,0.390219,0.362829,0.374857,0.374857,1977560.0,52
2018-05-03,0.369538,0.396591,0.369006,0.393293,0.393293,1552850.0,55
2018-05-04,0.393167,0.39393,0.379939,0.383294,0.383294,1235960.0,56
2018-05-05,0.383299,0.398235,0.370874,0.378201,0.378201,1528820.0,63
2018-05-06,0.374133,0.383587,0.35937800000000003,0.366262,0.366262,618605.0,67
2018-05-07,0.36634,0.366565,0.344187,0.346994,0.346994,904033.0,56
2018-05-08,0.34773000000000004,0.358655,0.338955,0.348124,0.348124,918647.0,62
2018-05-09,0.351186,0.357953,0.335022,0.345351,0.345351,814060.0,53
2018-05-10,0.347038,0.399975,0.345633,0.360715,0.360715,2046460.0,63
2018-05-11,0.368765,0.376722,0.334492,0.34568000000000004,0.34568000000000004,1111480.0,41
2018-05-12,0.344664,0.384485,0.33637399999999995,0.35993800000000004,0.35993800000000004,1764000.0,44
2018-05-13,0.363176,0.385532,0.358937,0.377691,0.377691,935982.0,40
2018-05-14,0.379313,0.402629,0.357402,0.386133,0.386133,1438210.0,40
2018-05-15,0.384658,0.398903,0.374855,0.376312,0.376312,864442.0,40
2018-05-16,0.376874,0.381304,0.33215300000000003,0.3331,0.3331,1603320.0,32
2018-05-17,0.333385,0.3522,0.32360900000000004,0.328518,0.328518,986146.0,31
2018-05-18,0.325639,0.360981,0.31531,0.350047,0.350047,1256370.0,37
2018-05-19,0.349775,0.36175,0.345879,0.356114,0.356114,1211540.0,31
2018-05-20,0.356199,0.397163,0.35009,0.396025,0.396025,1704050.0,32
2018-05-21,0.392294,0.396542,0.366225,0.3753,0.3753,1874100.0,41
2018-05-22,0.372408,0.4414270000000001,0.367518,0.416505,0.416505,4132560.0,30
2018-05-23,0.416853,0.426607,0.361986,0.401439,0.401439,3711280.0,26
2018-05-24,0.397792,0.448129,0.364967,0.427942,0.427942,4393130.0,27
2018-05-25,0.431261,0.503412,0.423458,0.497899,0.497899,5247350.0,25
2018-05-26,0.494385,0.495041,0.438563,0.438563,0.438563,3540290.0,23
2018-05-27,0.4380310000000001,0.478005,0.423808,0.448854,0.448854,3393650.0,19
2018-05-28,0.451436,0.457082,0.399651,0.404956,0.404956,2658870.0,22
2018-05-29,0.404824,0.43903,0.394045,0.425817,0.425817,1918540.0,16
2018-05-30,0.423488,0.461185,0.411324,0.431736,0.431736,1424480.0,38
2018-05-31,0.431949,0.473916,0.425609,0.464251,0.464251,1949630.0,25
2018-06-01,0.459504,0.474506,0.435448,0.458057,0.458057,1438210.0,24
2018-06-02,0.455732,0.477891,0.435613,0.470857,0.470857,1773200.0,27
2018-06-03,0.471058,0.5149600000000001,0.46402,0.502898,0.502898,2173060.0,40
2018-06-04,0.503137,0.513242,0.477536,0.4925350000000001,0.4925350000000001,2648540.0,41
2018-06-05,0.489588,0.51066,0.456024,0.503182,0.503182,2895410.0,26
2018-06-06,0.5017010000000001,0.504054,0.454453,0.47297,0.47297,3113110.0,42
2018-06-07,0.473403,0.478157,0.463139,0.473724,0.473724,2509730.0,38
2018-06-08,0.474445,0.476617,0.445465,0.446819,0.446819,2534830.0,40
2018-06-09,0.447796,0.448618,0.42385,0.42385,0.42385,2346800.0,39
2018-06-10,0.4241180000000001,0.4241180000000001,0.326923,0.340513,0.340513,3671110.0,24
2018-06-11,0.340922,0.364439,0.334395,0.364439,0.364439,2501330.0,15
2018-06-12,0.36369,0.366641,0.317835,0.32427,0.32427,2722790.0,19
2018-06-13,0.325162,0.332183,0.295188,0.30280300000000004,0.30280300000000004,2111780.0,19
2018-06-14,0.30277600000000005,0.345453,0.301524,0.342862,0.342862,2991460.0,17
2018-06-15,0.34189400000000003,0.342584,0.323009,0.323752,0.323752,1753570.0,26
2018-06-16,0.32308000000000003,0.334648,0.321096,0.332086,0.332086,2115230.0,22
2018-06-17,0.332191,0.338802,0.328787,0.336599,0.336599,2043630.0,23
2018-06-18,0.336193,0.3632780000000001,0.326308,0.3586,0.3586,2529720.0,27
2018-06-19,0.357163,0.363007,0.350854,0.35749200000000003,0.35749200000000003,2373120.0,32
2018-06-20,0.358312,0.370029,0.34933400000000003,0.368279,0.368279,2337970.0,34
2018-06-21,0.368642,0.378817,0.366989,0.370672,0.370672,2451890.0,37
2018-06-22,0.370081,0.370884,0.30861700000000003,0.31855100000000003,0.31855100000000003,2859310.0,28
2018-06-23,0.318314,0.327371,0.315909,0.318866,0.318866,1980300.0,17
2018-06-24,0.320106,0.32050100000000004,0.282764,0.305514,0.305514,2643740.0,15
2018-06-25,0.304816,0.31885,0.299329,0.316021,0.316021,1604230.0,16
2018-06-26,0.316119,0.318902,0.295335,0.295335,0.295335,1786140.0,21
2018-06-27,0.295054,0.311475,0.293115,0.311076,0.311076,2524050.0,18
2018-06-28,0.310714,0.329472,0.30526,0.30526,0.30526,2412580.0,20
2018-06-29,0.304263,0.320279,0.289538,0.317805,0.317805,2192200.0,16
2018-06-30,0.318257,0.34124,0.318257,0.3318,0.3318,1749110.0,22
2018-07-01,0.331573,0.33351,0.322162,0.322245,0.322245,2126500.0,27
2018-07-02,0.32229,0.341395,0.302873,0.334367,0.334367,2692000.0,27
2018-07-03,0.33281,0.34039899999999995,0.324305,0.32637,0.32637,2013080.0,31
2018-07-04,0.32525,0.33418400000000004,0.317858,0.32363000000000003,0.32363000000000003,2552560.0,33
2018-07-05,0.324562,0.330668,0.317169,0.325966,0.325966,2761710.0,37
2018-07-06,0.32556,0.343353,0.315845,0.343353,0.343353,2126030.0,34
2018-07-07,0.342932,0.354985,0.338532,0.354561,0.354561,2327770.0,34
2018-07-08,0.354835,0.360941,0.352687,0.359198,0.359198,2450490.0,38
2018-07-09,0.359624,0.369242,0.35370100000000004,0.35678000000000004,0.35678000000000004,2312410.0,39
2018-07-10,0.355448,0.356697,0.328086,0.328398,0.328398,1759950.0,37
2018-07-11,0.328754,0.349263,0.328544,0.340896,0.340896,2225110.0,29
2018-07-12,0.341079,0.341079,0.325382,0.334614,0.334614,1893900.0,33
2018-07-13,0.33560100000000004,0.35819,0.33457800000000004,0.351717,0.351717,1989220.0,29
2018-07-14,0.350835,0.367404,0.349148,0.363646,0.363646,2095720.0,29
2018-07-15,0.363874,0.37842,0.363379,0.3751,0.3751,2040320.0,32
2018-07-16,0.375798,0.398433,0.369262,0.387812,0.387812,3803000.0,36
2018-07-17,0.386812,0.414647,0.379612,0.411456,0.411456,2210790.0,39
2018-07-18,0.411588,0.4357140000000001,0.409628,0.420714,0.420714,2305450.0,42
2018-07-19,0.420966,0.448595,0.411861,0.444795,0.444795,2569440.0,44
2018-07-20,0.44434,0.446058,0.4150140000000001,0.417696,0.417696,2324970.0,47
2018-07-21,0.41627,0.419725,0.404634,0.417128,0.417128,2041310.0,43
2018-07-22,0.416575,0.4262510000000001,0.412998,0.415678,0.415678,1927870.0,46
2018-07-23,0.415062,0.44281,0.415062,0.425299,0.425299,2262640.0,44
2018-07-24,0.425741,0.483461,0.42515,0.482367,0.482367,2084860.0,49
2018-07-25,0.479134,0.485967,0.460147,0.46669,0.46669,2110880.0,54
2018-07-26,0.466365,0.492833,0.452493,0.460154,0.460154,2784200.0,53
2018-07-27,0.45893,0.482175,0.45223,0.475054,0.475054,2421130.0,47
2018-07-28,0.475773,0.479596,0.462262,0.463548,0.463548,2319090.0,54
2018-07-29,0.464286,0.46947,0.457137,0.466059,0.466059,2013230.0,54
2018-07-30,0.465996,0.467555,0.446694,0.460699,0.460699,1992770.0,53
2018-07-31,0.460309,0.460665,0.424499,0.431024,0.431024,2385930.0,48
2018-08-01,0.431275,0.431275,0.418519,0.421113,0.421113,2353160.0,39
2018-08-02,0.421348,0.426776,0.36412,0.373867,0.373867,2447870.0,39
2018-08-03,0.373414,0.381464,0.361284,0.371546,0.371546,1977510.0,36
2018-08-04,0.371591,0.382909,0.354234,0.354811,0.354811,2226820.0,31
2018-08-05,0.356432,0.364796,0.352865,0.362593,0.362593,1799320.0,23
2018-08-06,0.362514,0.370626,0.350587,0.354078,0.354078,2953520.0,25
2018-08-07,0.355089,0.365667,0.334813,0.33517,0.33517,2937820.0,25
2018-08-08,0.335279,0.335279,0.293122,0.313056,0.313056,1793840.0,23
2018-08-09,0.313828,0.32742,0.300093,0.324737,0.324737,1228310.0,19
2018-08-10,0.324572,0.32561100000000004,0.289679,0.295163,0.295163,1834740.0,21
2018-08-11,0.29443400000000003,0.29609,0.264153,0.280333,0.280333,1922140.0,18
2018-08-12,0.277433,0.293088,0.273233,0.27473600000000004,0.27473600000000004,1731000.0,18
2018-08-13,0.275123,0.277585,0.236242,0.236242,0.236242,1996190.0,21
2018-08-14,0.23617800000000005,0.23617800000000005,0.199531,0.224633,0.224633,2275280.0,16
2018-08-15,0.224104,0.243445,0.2132030000000001,0.231996,0.231996,1032980.0,18
2018-08-16,0.231665,0.2477280000000001,0.229718,0.2477280000000001,0.2477280000000001,1469840.0,21
2018-08-17,0.247025,0.266878,0.2444010000000001,0.266878,0.266878,1074960.0,19
2018-08-18,0.266143,0.267368,0.235763,0.243379,0.243379,1345710.0,24
2018-08-19,0.242771,0.252406,0.23925700000000005,0.25145,0.25145,1388190.0,27
2018-08-20,0.251047,0.253247,0.236018,0.236342,0.236342,1403500.0,26
2018-08-21,0.236202,0.246106,0.2346800000000001,0.24184,0.24184,1741770.0,19
2018-08-22,0.241518,0.254493,0.216518,0.220245,0.220245,1570430.0,21
2018-08-23,0.220169,0.236504,0.213423,0.220204,0.220204,1778550.0,18
2018-08-24,0.220608,0.233762,0.21894,0.231995,0.231995,1694420.0,19
2018-08-25,0.231492,0.245767,0.2312,0.244917,0.244917,1518760.0,22
2018-08-26,0.245325,0.245668,0.236318,0.242379,0.242379,1745980.0,19
2018-08-27,0.242648,0.25125,0.239014,0.25125,0.25125,1667160.0,18
2018-08-28,0.25145300000000004,0.283051,0.248436,0.278415,0.278415,1700110.0,19
2018-08-29,0.277969,0.285789,0.269393,0.272864,0.272864,1741090.0,19
2018-08-30,0.27305,0.276803,0.257356,0.261714,0.261714,1833010.0,22
2018-08-31,0.262809,0.270912,0.256202,0.27023600000000003,0.27023600000000003,1565210.0,17
2018-09-01,0.269796,0.29132,0.269796,0.28125300000000003,0.28125300000000003,1761610.0,21
2018-09-02,0.28186300000000003,0.289198,0.27807800000000005,0.286673,0.286673,1955570.0,18
2018-09-03,0.286984,0.292564,0.28233800000000003,0.289152,0.289152,1835030.0,19
2018-09-04,0.288813,0.30235100000000004,0.288074,0.300452,0.300452,1752930.0,26
2018-09-05,0.299352,0.306647,0.242385,0.242385,0.242385,1970440.0,17
2018-09-06,0.240822,0.242476,0.225152,0.236385,0.236385,1545190.0,14
2018-09-07,0.237583,0.2468090000000001,0.226549,0.234663,0.234663,1423980.0,17
2018-09-08,0.2344030000000001,0.237971,0.221038,0.222098,0.222098,1482780.0,18
2018-09-09,0.221762,0.230523,0.217919,0.225473,0.225473,1550420.0,13
2018-09-10,0.22528,0.22868400000000005,0.217723,0.223825,0.223825,1434360.0,15
2018-09-11,0.223583,0.225788,0.219246,0.221446,0.221446,1187930.0,18
2018-09-12,0.221056,0.225682,0.219725,0.223058,0.223058,1701760.0,14
2018-09-13,0.223432,0.250514,0.223432,0.249238,0.249238,1558040.0,20
2018-09-14,0.248866,0.255331,0.22833,0.244785,0.244785,1711470.0,23
2018-09-15,0.244464,0.245267,0.239942,0.241411,0.241411,1490550.0,24
2018-09-16,0.241992,0.242,0.238193,0.24011,0.24011,1362750.0,28
2018-09-17,0.240223,0.248932,0.231541,0.233362,0.233362,1891790.0,25
2018-09-18,0.233831,0.245223,0.231413,0.240381,0.240381,1771830.0,21
2018-09-19,0.240514,0.257816,0.239097,0.254531,0.254531,1297260.0,24
2018-09-20,0.254416,0.25623,0.246261,0.25383,0.25383,1775310.0,24
2018-09-21,0.25426,0.272827,0.254078,0.27267600000000003,0.27267600000000003,1570950.0,31
2018-09-22,0.272867,0.27413000000000004,0.260149,0.264035,0.264035,1052720.0,35
2018-09-23,0.26408400000000004,0.266818,0.247171,0.252579,0.252579,1319800.0,38
2018-09-24,0.25314000000000003,0.254347,0.239156,0.247034,0.247034,1470550.0,43
2018-09-25,0.247012,0.24755500000000005,0.231347,0.23302,0.23302,1367630.0,37
2018-09-26,0.232937,0.241934,0.231614,0.238949,0.238949,802916.0,37
2018-09-27,0.2394550000000001,0.24996,0.238893,0.248655,0.248655,1074260.0,42
2018-09-28,0.248588,0.251603,0.2416780000000001,0.244117,0.244117,1410280.0,42
2018-09-29,0.243621,0.245851,0.240998,0.245355,0.245355,965213.0,37
2018-09-30,0.245294,0.247971,0.243939,0.247215,0.247215,742063.0,34
2018-10-01,0.2468090000000001,0.247793,0.230954,0.236272,0.236272,1341090.0,35
2018-10-02,0.235962,0.242622,0.234148,0.241383,0.241383,811116.0,33
2018-10-03,0.241147,0.241506,0.226045,0.226804,0.226804,754388.0,36
2018-10-04,0.225171,0.230732,0.224961,0.22977,0.22977,724857.0,29
2018-10-05,0.229692,0.231194,0.227733,0.230691,0.230691,795191.0,37
2018-10-06,0.2299,0.234602,0.228077,0.229303,0.229303,662060.0,34
2018-10-07,0.229726,0.231249,0.227445,0.229386,0.229386,912332.0,29
2018-10-08,0.230552,0.23368000000000005,0.227875,0.23220900000000005,0.23220900000000005,670125.0,26
2018-10-09,0.23231,0.23445,0.213057,0.222052,0.222052,910988.0,31
2018-10-10,0.22085700000000005,0.222296,0.213129,0.21838,0.21838,575936.0,28
2018-10-11,0.217896,0.218118,0.197711,0.198518,0.198518,974345.0,19
2018-10-12,0.198264,0.209799,0.197156,0.20875700000000005,0.20875700000000005,608289.0,13
2018-10-13,0.208647,0.210281,0.181295,0.185941,0.185941,1553490.0,15
2018-10-14,0.186514,0.192682,0.17491199999999998,0.17685399999999998,0.17685399999999998,756191.0,18
2018-10-15,0.176785,0.197546,0.175776,0.185942,0.185942,707141.0,20
2018-10-16,0.186035,0.201473,0.185052,0.19865,0.19865,820426.0,24
2018-10-17,0.198891,0.19901,0.185764,0.187187,0.187187,767724.0,23
2018-10-18,0.188117,0.192394,0.186057,0.191801,0.191801,751944.0,26
2018-10-19,0.19172,0.197686,0.189625,0.197052,0.197052,472045.0,24
2018-10-20,0.197034,0.200377,0.194167,0.200377,0.200377,679040.0,21
2018-10-21,0.201131,0.21045,0.198092,0.199696,0.199696,685423.0,21
2018-10-22,0.199096,0.213293,0.196215,0.208386,0.208386,713774.0,27
2018-10-23,0.207448,0.215029,0.207448,0.209849,0.209849,766917.0,24
2018-10-24,0.209764,0.213183,0.205929,0.209073,0.209073,808302.0,23
2018-10-25,0.209436,0.212261,0.207604,0.20814,0.20814,590351.0,25
2018-10-26,0.207752,0.224664,0.206574,0.219595,0.219595,823535.0,29
2018-10-27,0.218729,0.230124,0.217984,0.222008,0.222008,868148.0,33
2018-10-28,0.223287,0.242539,0.221094,0.235252,0.235252,1015440.0,35
2018-10-29,0.234099,0.241462,0.22389,0.228543,0.228543,893385.0,34
2018-10-30,0.22803,0.2303510000000001,0.213398,0.226638,0.226638,863127.0,31
2018-10-31,0.227269,0.228075,0.213544,0.21647600000000009,0.21647600000000009,589946.0,32
2018-11-01,0.216592,0.229447,0.213903,0.21405700000000005,0.21405700000000005,632383.0,29
2018-11-02,0.213621,0.216962,0.212848,0.216517,0.216517,847255.0,36
2018-11-03,0.216175,0.217043,0.214242,0.216189,0.216189,708412.0,36
2018-11-04,0.216401,0.220559,0.216279,0.220559,0.220559,677686.0,41
2018-11-05,0.220191,0.224858,0.213823,0.22405300000000009,0.22405300000000009,704463.0,42
2018-11-06,0.22453,0.233996,0.222917,0.231695,0.231695,926467.0,42
2018-11-07,0.231098,0.301001,0.227583,0.245128,0.245128,947358.0,48
2018-11-08,0.2447550000000001,0.248916,0.236682,0.236794,0.236794,599539.0,51
2018-11-09,0.236666,0.253823,0.235636,0.245683,0.245683,637499.0,47
2018-11-10,0.245195,0.249761,0.242622,0.243974,0.243974,875211.0,52
2018-11-11,0.243641,0.25282,0.242835,0.24825,0.24825,756991.0,54
2018-11-12,0.249076,0.262168,0.247335,0.25124,0.25124,648408.0,52
2018-11-13,0.25142,0.25888,0.251014,0.25627,0.25627,802216.0,56
2018-11-14,0.256117,0.256754,0.206667,0.213908,0.213908,984920.0,49
2018-11-15,0.215202,0.217413,0.199505,0.215977,0.215977,489262.0,28
2018-11-16,0.214995,0.216182,0.204936,0.207793,0.207793,479853.0,23
2018-11-17,0.20812,0.209888,0.20436,0.206156,0.206156,425978.0,24
2018-11-18,0.206637,0.224445,0.205058,0.224445,0.224445,699954.0,26
2018-11-19,0.224351,0.235478,0.17999600000000002,0.184978,0.184978,820849.0,28
2018-11-20,0.182097,0.193658,0.166973,0.184183,0.184183,521516.0,21
2018-11-21,0.185321,0.202926,0.182245,0.201652,0.201652,677502.0,15
2018-11-22,0.200966,0.203313,0.183813,0.183813,0.183813,424458.0,14
2018-11-23,0.182543,0.186376,0.176146,0.178291,0.178291,417715.0,12
2018-11-24,0.178974,0.185552,0.165273,0.168964,0.168964,499779.0,15
2018-11-25,0.16880699999999998,0.16983099999999998,0.14768499999999998,0.163358,0.163358,388811.0,9
2018-11-26,0.16269,0.171375,0.149652,0.154905,0.154905,307982.0,17
2018-11-27,0.154603,0.155626,0.14614000000000002,0.15271400000000002,0.15271400000000002,404598.0,11
2018-11-28,0.152976,0.1808,0.15271400000000002,0.174526,0.174526,497199.0,14
2018-11-29,0.174848,0.18067,0.169193,0.175118,0.175118,369230.0,18
2018-11-30,0.17548699999999998,0.178115,0.159005,0.161502,0.161502,406859.0,19
2018-12-01,0.161881,0.168654,0.15470599999999998,0.164122,0.164122,264072.0,13
2018-12-02,0.163875,0.168042,0.156643,0.156906,0.156906,610053.0,15
2018-12-03,0.157379,0.157379,0.137949,0.137949,0.137949,516539.0,17
2018-12-04,0.1377,0.146244,0.137282,0.14461500000000002,0.14461500000000002,404171.0,12
2018-12-05,0.144623,0.144886,0.140532,0.140796,0.140796,402641.0,19
2018-12-06,0.140665,0.155701,0.13864400000000002,0.13864400000000002,0.13864400000000002,472754.0,13
2018-12-07,0.138646,0.141562,0.126993,0.137524,0.137524,417523.0,11
2018-12-08,0.137715,0.142261,0.134356,0.139992,0.139992,235750.0,11
2018-12-09,0.13993599999999998,0.16078900000000002,0.138682,0.158529,0.158529,395731.0,14
2018-12-10,0.159166,0.159322,0.148112,0.148173,0.148173,329114.0,19
2018-12-11,0.14848,0.148799,0.137975,0.138059,0.138059,289308.0,15
2018-12-12,0.137957,0.143508,0.137185,0.14276,0.14276,322756.0,14
2018-12-13,0.14269,0.143545,0.129333,0.130646,0.130646,265142.0,14
2018-12-14,0.130749,0.13202,0.1263,0.12755999999999998,0.12755999999999998,221321.0,10
2018-12-15,0.12750799999999998,0.12932000000000002,0.12516,0.127596,0.127596,228929.0,11
2018-12-16,0.127408,0.13025699999999998,0.126275,0.126275,0.126275,346809.0,13
2018-12-17,0.126569,0.13786500000000002,0.123101,0.137149,0.137149,314543.0,17
2018-12-18,0.137181,0.139718,0.130482,0.139718,0.139718,411225.0,23
2018-12-19,0.139723,0.150401,0.138791,0.143335,0.143335,332335.0,21
2018-12-20,0.143047,0.157832,0.142415,0.156607,0.156607,511077.0,27
2018-12-21,0.156584,0.156584,0.137453,0.140203,0.140203,431491.0,35
2018-12-22,0.13985999999999998,0.149321,0.138355,0.149321,0.149321,308374.0,28
2018-12-23,0.149833,0.155387,0.149833,0.153043,0.153043,479140.0,31
2018-12-24,0.15323499999999998,0.1667,0.15323499999999998,0.16119,0.16119,510585.0,25
2018-12-25,0.161447,0.161821,0.138978,0.140138,0.140138,420033.0,33
2018-12-26,0.14058099999999998,0.14413399999999998,0.138426,0.141869,0.141869,413486.0,26
2018-12-27,0.142,0.142292,0.12882000000000002,0.129767,0.129767,287826.0,29
2018-12-28,0.129685,0.139981,0.128974,0.13858199999999998,0.13858199999999998,419603.0,21
2018-12-29,0.138682,0.144928,0.136647,0.136647,0.136647,400257.0,24
2018-12-30,0.137073,0.138196,0.134512,0.13553099999999998,0.13553099999999998,205680.0,23
2018-12-31,0.13553800000000002,0.138287,0.131931,0.133553,0.133553,317447.0,26
2019-01-01,0.133579,0.140649,0.13248800000000002,0.140404,0.140404,250445.0,24
2019-01-02,0.140543,0.15266300000000002,0.13906,0.151929,0.151929,338246.0,30
