Date,Open,High,Low,Close,Adj Close,Volume,sentiment,fng_classification
2018-03-17,3.81556,3.83311,3.48449,3.4901400000000002,3.4901400000000002,1571140.0,31,Fear
2018-03-18,3.49433,3.62908,2.91911,3.62908,3.62908,3424420.0,29,Fear
2018-03-19,3.7092400000000003,4.16999,3.7092400000000003,4.1610000000000005,4.1610000000000005,3525460.0,29,Fear
2018-03-20,4.17769,4.19002,3.81563,4.09454,4.09454,2198740.0,37,Fear
2018-03-21,4.08539,4.11744,3.9125099999999997,3.9426,3.9426,1325400.0,36,Fear
2018-03-22,3.9637599999999997,4.03456,3.6726699999999997,3.7984199999999997,3.7984199999999997,1340550.0,36,Fear
2018-03-23,3.82449,3.83028,3.6192800000000003,3.82134,3.82134,1522060.0,28,Fear
2018-03-24,3.83365,3.88533,3.6684300000000003,3.67276,3.67276,1075860.0,32,Fear
2018-03-25,3.65441,3.73198,3.61655,3.64166,3.64166,944566.0,30,Fear
2018-03-26,3.64949,3.67745,3.40245,3.5508699999999997,3.5508699999999997,1774890.0,31,Fear
2018-03-27,3.5426599999999997,3.57056,3.3945,3.41371,3.41371,1002960.0,24,Extreme Fear
2018-03-28,3.3928599999999998,3.5346599999999997,3.3928599999999998,3.47696,3.47696,1077580.0,24,Extreme Fear
2018-03-29,3.46286,3.469,3.03817,3.05936,3.05936,1651160.0,18,Extreme Fear
2018-03-30,3.0677,3.45972,2.904,3.1352,3.1352,2324510.0,12,Extreme Fear
2018-03-31,3.12858,3.3010900000000003,3.1050400000000002,3.13008,3.13008,942013.0,16,Extreme Fear
2018-04-01,3.12445,3.1771700000000003,2.91728,3.05591,3.05591,1062370.0,16,Extreme Fear
2018-04-02,3.06546,3.30338,3.0305299999999997,3.26278,3.26278,1432980.0,11,Extreme Fear
2018-04-03,3.2822199999999997,3.71389,3.2822199999999997,3.54774,3.54774,3425720.0,22,Extreme Fear
2018-04-04,3.5598099999999997,3.6167300000000004,3.13936,3.18995,3.18995,1767990.0,22,Extreme Fear
2018-04-05,3.1966,3.3271300000000004,3.13845,3.2440900000000004,3.2440900000000004,1225260.0,17,Extreme Fear
2018-04-06,3.24021,3.30789,3.18654,3.21366,3.21366,1535760.0,19,Extreme Fear
2018-04-07,3.2408799999999998,3.3128800000000003,3.21204,3.26474,3.26474,906213.0,20,Extreme Fear
2018-04-08,3.26061,3.3116199999999996,3.2477400000000003,3.27075,3.27075,947511.0,17,Extreme Fear
2018-04-09,3.27907,3.37794,3.18925,3.2481400000000002,3.2481400000000002,1176480.0,21,Extreme Fear
2018-04-10,3.24257,3.30211,3.19185,3.2852900000000003,3.2852900000000003,877093.0,18,Extreme Fear
2018-04-11,3.27136,3.3607400000000003,3.25389,3.32996,3.32996,1247820.0,20,Extreme Fear
2018-04-12,3.32515,3.69487,3.25787,3.67582,3.67582,2002000.0,18,Extreme Fear
2018-04-13,3.68866,3.93796,3.50085,3.5446,3.5446,2479550.0,23,Extreme Fear
2018-04-14,3.56411,3.6421,3.5381699999999996,3.5867199999999997,3.5867199999999997,1161410.0,23,Extreme Fear
2018-04-15,3.5914099999999998,3.7493,3.5818,3.7493,3.7493,1662400.0,23,Extreme Fear
2018-04-16,3.73734,3.75967,3.5137300000000002,3.5765,3.5765,1386330.0,23,Extreme Fear
2018-04-17,3.5771800000000002,3.60088,3.4834199999999997,3.49906,3.49906,1405950.0,26,Fear
2018-04-18,3.4914,3.78387,3.4914,3.76621,3.76621,2401330.0,24,Extreme Fear
2018-04-19,3.7539300000000004,4.07615,3.7282599999999997,4.0505,4.0505,6807090.0,25,Extreme Fear
2018-04-20,4.04355,4.21577,3.8809099999999996,4.1916400000000005,4.1916400000000005,4175300.0,26,Fear
2018-04-21,4.18714,4.19301,3.83305,4.00626,4.00626,2378420.0,32,Fear
2018-04-22,3.99375,4.10013,3.94605,3.9862300000000004,3.9862300000000004,1976040.0,31,Fear
2018-04-23,3.97854,4.06145,3.97854,4.03034,4.03034,1423290.0,28,Fear
2018-04-24,4.03801,4.54648,4.02806,4.54648,4.54648,4172020.0,29,Fear
2018-04-25,4.59221,4.64874,3.9896800000000003,4.31719,4.31719,9914100.0,64,Greed
2018-04-26,4.36165,5.37715,4.29436,5.0765199999999995,5.0765199999999995,16420400.0,47,Neutral
2018-04-27,5.10966,5.88085,5.10966,5.6068,5.6068,18630000.0,55,Greed
2018-04-28,5.58523,5.60189,5.22302,5.474,5.474,7121760.0,54,Neutral
2018-04-29,5.44195,5.5143900000000015,5.10065,5.3817,5.3817,4754190.0,61,Greed
2018-04-30,5.38954,5.46899,5.160819999999998,5.24519,5.24519,3111440.0,59,Greed
2018-05-01,5.24665,5.2529900000000005,4.89759,5.06471,5.06471,3531840.0,56,Greed
2018-05-02,5.06326,5.26236,5.02919,5.1643,5.1643,4632400.0,52,Neutral
2018-05-03,5.17124,5.2891699999999995,5.1203199999999995,5.26026,5.26026,2908530.0,55,Greed
2018-05-04,5.25903,5.25903,5.1197,5.13695,5.13695,1913580.0,56,Greed
2018-05-05,5.12922,5.22766,5.12922,5.16899,5.16899,2382970.0,63,Greed
2018-05-06,5.1641,5.18147,4.79019,4.9238,4.9238,2896580.0,67,Greed
2018-05-07,4.9118,4.95605,4.38892,4.50678,4.50678,4106870.0,56,Greed
2018-05-08,4.5097,4.97064,4.48102,4.56819,4.56819,4943070.0,62,Greed
2018-05-09,4.58029,4.6334,4.3560300000000005,4.52414,4.52414,2908320.0,53,Neutral
2018-05-10,4.51463,4.56417,4.3331599999999995,4.34291,4.34291,2158300.0,63,Greed
2018-05-11,4.34293,4.4246,3.81218,3.8864300000000003,3.8864300000000003,3311120.0,41,Fear
2018-05-12,3.8706699999999996,4.10942,3.8059199999999995,4.00326,4.00326,2070190.0,44,Fear
2018-05-13,4.00676,4.2897,3.94505,4.21269,4.21269,1952690.0,40,Fear
2018-05-14,4.20695,4.25176,4.00811,4.06476,4.06476,2439520.0,40,Fear
2018-05-15,4.07869,4.0942300000000005,3.8604199999999995,3.8898300000000003,3.8898300000000003,1441880.0,40,Fear
2018-05-16,3.86668,3.9194400000000003,3.70448,3.80599,3.80599,1898890.0,32,Fear
2018-05-17,3.79386,3.8256099999999997,3.3719300000000003,3.4111599999999997,3.4111599999999997,3396990.0,31,Fear
2018-05-18,3.41647,3.95139,3.3801099999999997,3.7112,3.7112,5190340.0,37,Fear
2018-05-19,3.72296,3.76977,3.56452,3.6043199999999995,3.6043199999999995,1728090.0,31,Fear
2018-05-20,3.59269,3.68318,3.5716300000000003,3.6469300000000002,3.6469300000000002,1484090.0,32,Fear
2018-05-21,3.6383900000000002,3.64545,3.4862800000000003,3.5274099999999997,3.5274099999999997,902470.0,41,Fear
2018-05-22,3.5178199999999995,3.53614,3.3575199999999996,3.3665300000000005,3.3665300000000005,885651.0,30,Fear
2018-05-23,3.35785,3.5703400000000003,3.25414,3.30796,3.30796,2429200.0,26,Fear
2018-05-24,3.3104199999999997,3.4678,3.25674,3.4085099999999997,3.4085099999999997,1281160.0,27,Fear
2018-05-25,3.41569,3.4664800000000002,3.28246,3.30206,3.30206,1260200.0,25,Extreme Fear
2018-05-26,3.29175,3.40637,3.28334,3.32154,3.32154,632749.0,23,Extreme Fear
2018-05-27,3.3661300000000005,3.3661300000000005,3.29235,3.32873,3.32873,670210.0,19,Extreme Fear
2018-05-28,3.3259199999999995,3.47545,3.32306,3.3778599999999996,3.3778599999999996,1259050.0,22,Extreme Fear
2018-05-29,3.38004,3.4721800000000003,3.3102099999999997,3.35941,3.35941,1644810.0,16,Extreme Fear
2018-05-30,3.3781199999999996,3.4296599999999997,3.23047,3.2999699999999996,3.2999699999999996,1824650.0,38,Fear
2018-05-31,3.3007400000000002,3.3778,3.2816199999999998,3.33365,3.33365,1040420.0,25,Extreme Fear
2018-06-01,3.33754,3.3610900000000004,3.2763400000000003,3.31704,3.31704,664553.0,24,Extreme Fear
2018-06-02,3.3154,3.4012,3.2989,3.3363300000000002,3.3363300000000002,1117970.0,27,Fear
2018-06-03,3.34215,3.4468,3.33635,3.37908,3.37908,1220820.0,40,Fear
2018-06-04,3.3801699999999997,3.45036,3.2924,3.30924,3.30924,1396830.0,41,Fear
2018-06-05,3.30004,3.34438,3.26315,3.30189,3.30189,969464.0,26,Fear
2018-06-06,3.29999,3.3214699999999997,3.165,3.24832,3.24832,911685.0,42,Fear
2018-06-07,3.2521400000000003,3.3378099999999997,3.1987900000000002,3.2524900000000003,3.2524900000000003,601543.0,38,Fear
2018-06-08,3.25331,3.2644,3.17877,3.19403,3.19403,446984.0,40,Fear
2018-06-09,3.19378,3.3228400000000002,3.17646,3.23848,3.23848,501206.0,39,Fear
2018-06-10,3.2374099999999997,3.2374099999999997,2.86627,2.95443,2.95443,1293220.0,24,Extreme Fear
2018-06-11,2.9623,3.08737,2.88061,2.9887099999999998,2.9887099999999998,1079610.0,15,Extreme Fear
2018-06-12,2.97554,3.0632599999999996,2.8308400000000002,2.91419,2.91419,732015.0,19,Extreme Fear
2018-06-13,2.91154,2.9386400000000004,2.60323,2.61572,2.61572,1179740.0,19,Extreme Fear
2018-06-14,2.65578,2.81488,2.62468,2.78764,2.78764,908252.0,17,Extreme Fear
2018-06-15,2.78366,2.79815,2.65218,2.6657,2.6657,662283.0,26,Fear
2018-06-16,2.65706,2.72098,2.64853,2.69817,2.69817,519756.0,22,Extreme Fear
2018-06-17,2.70229,2.73335,2.63233,2.65976,2.65976,465498.0,23,Extreme Fear
2018-06-18,2.65631,2.7010099999999997,2.57442,2.63508,2.63508,776349.0,27,Fear
2018-06-19,2.6436,2.71276,2.6147400000000003,2.64079,2.64079,611584.0,32,Fear
2018-06-20,2.69902,2.69902,2.62471,2.6832599999999998,2.6832599999999998,464838.0,34,Fear
2018-06-21,2.6749400000000003,2.6868,2.57933,2.62324,2.62324,508689.0,37,Fear
2018-06-22,2.63515,2.63787,2.3416900000000003,2.3959,2.3959,1057080.0,28,Fear
2018-06-23,2.40798,2.4193,2.26341,2.28072,2.28072,561636.0,17,Extreme Fear
2018-06-24,2.27258,2.2922700000000003,2.01315,2.12233,2.12233,1222690.0,15,Extreme Fear
2018-06-25,2.10784,2.26017,2.1017799999999998,2.16385,2.16385,773740.0,16,Extreme Fear
2018-06-26,2.1651599999999998,2.26675,2.1297,2.15932,2.15932,644321.0,21,Extreme Fear
2018-06-27,2.14823,2.17921,2.06201,2.0843,2.0843,586923.0,18,Extreme Fear
2018-06-28,2.06339,2.11179,1.97918,2.00808,2.00808,510816.0,20,Extreme Fear
2018-06-29,2.0032900000000002,2.09912,1.91108,2.05967,2.05967,631455.0,16,Extreme Fear
2018-06-30,2.04845,2.24841,2.0382599999999997,2.10786,2.10786,919474.0,22,Extreme Fear
2018-07-01,2.10733,2.12758,2.01498,2.11862,2.11862,357536.0,27,Fear
2018-07-02,2.1208,2.3650900000000004,2.0894,2.27177,2.27177,837919.0,27,Fear
2018-07-03,2.2735,2.61556,2.26726,2.41453,2.41453,2246170.0,31,Fear
2018-07-04,2.42572,2.53746,2.3125299999999998,2.42961,2.42961,1377110.0,33,Fear
2018-07-05,2.42501,2.49265,2.32288,2.38766,2.38766,609616.0,37,Fear
2018-07-06,2.38293,2.42993,2.24907,2.3622400000000003,2.3622400000000003,767809.0,34,Fear
2018-07-07,2.36155,2.36442,2.25677,2.3538200000000002,2.3538200000000002,398110.0,34,Fear
2018-07-08,2.3481799999999997,2.38347,2.30841,2.32147,2.32147,478121.0,38,Fear
2018-07-09,2.3167,2.3338099999999997,2.2480700000000002,2.2480700000000002,2.2480700000000002,569867.0,39,Fear
2018-07-10,2.26467,2.2822299999999998,2.08258,2.09032,2.09032,587424.0,37,Fear
2018-07-11,2.09578,2.15773,2.05828,2.1125,2.1125,465267.0,29,Fear
2018-07-12,2.11142,2.1191400000000002,2.0118,2.0457099999999997,2.0457099999999997,411362.0,33,Fear
2018-07-13,2.04432,2.12423,2.0380700000000003,2.06318,2.06318,493556.0,29,Fear
2018-07-14,2.05943,2.13143,2.0514,2.12264,2.12264,376887.0,29,Fear
2018-07-15,2.1238,2.22169,2.1131,2.16951,2.16951,574515.0,32,Fear
2018-07-16,2.1696299999999997,2.24788,2.1502,2.24647,2.24647,718847.0,36,Fear
2018-07-17,2.2486900000000003,2.36534,2.17073,2.2979,2.2979,1286030.0,39,Fear
2018-07-18,2.28235,2.41415,2.28235,2.31507,2.31507,1247520.0,42,Fear
2018-07-19,2.31431,2.3626099999999997,2.28959,2.33334,2.33334,472746.0,44,Fear
2018-07-20,2.33395,2.34373,2.20307,2.21638,2.21638,683461.0,47,Neutral
2018-07-21,2.21164,2.23121,2.15957,2.19971,2.19971,454403.0,43,Fear
2018-07-22,2.19428,2.21225,2.16641,2.16736,2.16736,345791.0,46,Fear
2018-07-23,2.18123,2.25385,2.1767,2.1958599999999997,2.1958599999999997,602132.0,44,Fear
2018-07-24,2.1905200000000002,2.24971,2.16737,2.21001,2.21001,831385.0,49,Neutral
2018-07-25,2.20785,2.2555,2.18735,2.18735,2.18735,583234.0,54,Neutral
2018-07-26,2.1885,2.22275,2.16819,2.21725,2.21725,472690.0,53,Neutral
2018-07-27,2.21739,2.21905,2.15236,2.18804,2.18804,563529.0,47,Neutral
2018-07-28,2.18591,2.18591,2.10657,2.11193,2.11193,320833.0,54,Neutral
2018-07-29,2.11707,2.16672,2.08487,2.1278799999999998,2.1278799999999998,359394.0,54,Neutral
2018-07-30,2.1280900000000003,2.13959,2.0786599999999997,2.13959,2.13959,424531.0,53,Neutral
2018-07-31,2.12813,2.1562900000000003,1.9790900000000002,2.01131,2.01131,762435.0,48,Neutral
2018-08-01,2.01649,2.02661,1.9601400000000002,2.00402,2.00402,610638.0,39,Fear
2018-08-02,2.01051,2.03935,1.95215,1.96547,1.96547,374790.0,39,Fear
2018-08-03,1.96574,1.9960099999999998,1.92766,1.94425,1.94425,480199.0,36,Fear
2018-08-04,1.94429,1.9693,1.8581299999999998,1.8631400000000002,1.8631400000000002,395082.0,31,Fear
2018-08-05,1.8660400000000001,1.86989,1.7963099999999999,1.86465,1.86465,560535.0,23,Extreme Fear
2018-08-06,1.87241,1.9675200000000002,1.8145,1.8436599999999999,1.8436599999999999,737945.0,25,Extreme Fear
2018-08-07,1.8305900000000002,1.86801,1.7664400000000002,1.7682799999999999,1.7682799999999999,450200.0,25,Extreme Fear
2018-08-08,1.76845,1.77312,1.43,1.4788299999999999,1.4788299999999999,958641.0,23,Extreme Fear
2018-08-09,1.48422,2.1348,1.4662600000000001,1.95628,1.95628,4996910.0,19,Extreme Fear
2018-08-10,1.9532599999999998,1.9969700000000001,1.69955,1.74186,1.74186,1275500.0,21,Extreme Fear
2018-08-11,1.74646,1.7614299999999998,1.56554,1.73263,1.73263,1206290.0,18,Extreme Fear
2018-08-12,1.71934,1.7603,1.6770599999999998,1.7467400000000002,1.7467400000000002,581366.0,18,Extreme Fear
2018-08-13,1.74406,1.7567700000000002,1.6924099999999995,1.70638,1.70638,736121.0,21,Extreme Fear
2018-08-14,1.69937,1.69937,1.46901,1.57744,1.57744,1143480.0,16,Extreme Fear
2018-08-15,1.5769799999999998,1.68828,1.53596,1.56454,1.56454,940459.0,18,Extreme Fear
2018-08-16,1.5711700000000002,1.58702,1.53624,1.55795,1.55795,566166.0,21,Extreme Fear
2018-08-17,1.55681,1.7229700000000001,1.55681,1.6912599999999998,1.6912599999999998,919116.0,19,Extreme Fear
2018-08-18,1.6761400000000002,1.69649,1.55724,1.58854,1.58854,633467.0,24,Extreme Fear
2018-08-19,1.58266,1.6257,1.5701100000000001,1.6123100000000001,1.6123100000000001,401429.0,27,Fear
2018-08-20,1.62114,1.6402900000000002,1.54548,1.54548,1.54548,454849.0,26,Fear
2018-08-21,1.55235,1.60027,1.537,1.58055,1.58055,293142.0,19,Extreme Fear
2018-08-22,1.57689,1.62158,1.54003,1.5489700000000002,1.5489700000000002,506242.0,21,Extreme Fear
2018-08-23,1.54683,1.57692,1.53719,1.54921,1.54921,227691.0,18,Extreme Fear
2018-08-24,1.5485200000000001,1.57435,1.51957,1.55908,1.55908,254088.0,19,Extreme Fear
2018-08-25,1.56188,1.57249,1.5496299999999998,1.56712,1.56712,316287.0,22,Extreme Fear
2018-08-26,1.56835,1.56835,1.5328600000000001,1.53799,1.53799,195951.0,19,Extreme Fear
2018-08-27,1.54175,1.57111,1.52082,1.5618100000000001,1.5618100000000001,458079.0,18,Extreme Fear
2018-08-28,1.56266,1.5726,1.54006,1.5519100000000001,1.5519100000000001,500167.0,19,Extreme Fear
2018-08-29,1.5537299999999998,1.5537299999999998,1.50775,1.52797,1.52797,414328.0,19,Extreme Fear
2018-08-30,1.53294,1.5353299999999999,1.47003,1.48997,1.48997,381484.0,22,Extreme Fear
2018-08-31,1.4898200000000001,1.49173,1.44755,1.46986,1.46986,367842.0,17,Extreme Fear
2018-09-01,1.48278,1.51137,1.45525,1.46831,1.46831,778174.0,21,Extreme Fear
2018-09-02,1.46984,1.47064,1.36115,1.3685100000000001,1.3685100000000001,1423330.0,18,Extreme Fear
2018-09-03,1.37489,1.41519,1.37489,1.39107,1.39107,821436.0,19,Extreme Fear
2018-09-04,1.39191,1.40804,1.36747,1.3735600000000001,1.3735600000000001,446827.0,26,Fear
2018-09-05,1.372,1.38894,1.08892,1.08892,1.08892,867211.0,17,Extreme Fear
2018-09-06,1.1063399999999999,1.2464899999999999,1.0835700000000001,1.20485,1.20485,1010720.0,14,Extreme Fear
2018-09-07,1.19886,1.22347,1.1336,1.13625,1.13625,504715.0,17,Extreme Fear
2018-09-08,1.13396,1.16149,1.05246,1.06857,1.06857,570040.0,18,Extreme Fear
2018-09-09,1.06989,1.1079299999999999,0.981643,1.03768,1.03768,953931.0,13,Extreme Fear
2018-09-10,1.03744,1.05304,0.9737969999999999,0.9883120000000001,0.9883120000000001,308597.0,15,Extreme Fear
2018-09-11,0.9902639999999999,1.12037,0.955226,0.977083,0.977083,1033290.0,18,Extreme Fear
2018-09-12,0.986554,1.01423,0.905507,0.9802850000000001,0.9802850000000001,699372.0,14,Extreme Fear
2018-09-13,0.980799,0.9947010000000001,0.955117,0.984296,0.984296,526501.0,20,Extreme Fear
2018-09-14,0.9800479999999999,0.9910760000000001,0.9374629999999999,0.9573309999999999,0.9573309999999999,355534.0,23,Extreme Fear
2018-09-15,0.9611049999999999,0.9667680000000001,0.94685,0.9490870000000001,0.9490870000000001,239842.0,24,Extreme Fear
2018-09-16,0.9484389999999999,0.959047,0.9401309999999999,0.9558700000000001,0.9558700000000001,186024.0,28,Fear
2018-09-17,0.959886,0.999611,0.92319,0.943508,0.943508,642613.0,25,Extreme Fear
2018-09-18,0.944205,0.9823620000000001,0.931175,0.954702,0.954702,560096.0,21,Extreme Fear
2018-09-19,0.959571,0.9806370000000001,0.8605879999999999,0.897868,0.897868,888737.0,24,Extreme Fear
2018-09-20,0.8912889999999999,0.929114,0.8790450000000001,0.925997,0.925997,1031080.0,24,Extreme Fear
2018-09-21,0.928599,1.73085,0.917751,1.5495700000000001,1.5495700000000001,16942300.0,31,Fear
2018-09-22,1.57504,1.7487700000000002,1.30518,1.31283,1.31283,5844020.0,35,Fear
2018-09-23,1.31856,1.41557,1.31281,1.37821,1.37821,2048520.0,38,Fear
2018-09-24,1.36909,1.37655,1.21549,1.24623,1.24623,1578640.0,43,Fear
2018-09-25,1.23862,1.4614200000000002,1.11877,1.34674,1.34674,5626020.0,37,Fear
2018-09-26,1.3552899999999999,1.39235,1.28395,1.3319299999999998,1.3319299999999998,2393200.0,37,Fear
2018-09-27,1.34142,1.43705,1.3060100000000001,1.34548,1.34548,2381270.0,42,Fear
2018-09-28,1.34491,1.4195200000000001,1.33,1.35461,1.35461,1652540.0,42,Fear
2018-09-29,1.3543,1.37497,1.32039,1.347,1.347,1322590.0,37,Fear
2018-09-30,1.3469799999999998,1.37314,1.3161100000000001,1.33755,1.33755,1146230.0,34,Fear
2018-10-01,1.33754,1.34966,1.29629,1.3159,1.3159,663450.0,35,Fear
2018-10-02,1.31197,1.3481100000000001,1.30882,1.31029,1.31029,999843.0,33,Fear
2018-10-03,1.2994700000000001,1.31933,1.26631,1.2960399999999999,1.2960399999999999,591920.0,36,Fear
2018-10-04,1.29815,1.31255,1.26485,1.27734,1.27734,760912.0,29,Fear
2018-10-05,1.27334,1.27534,1.22904,1.24566,1.24566,734009.0,37,Fear
2018-10-06,1.24665,1.2548,1.1404299999999998,1.1743,1.1743,743896.0,34,Fear
2018-10-07,1.17293,1.17366,1.1180700000000001,1.1522,1.1522,695972.0,29,Fear
2018-10-08,1.15145,1.31028,1.15004,1.24494,1.24494,2480890.0,26,Fear
2018-10-09,1.2504,1.2824200000000001,1.22539,1.25106,1.25106,890327.0,31,Fear
2018-10-10,1.25052,1.25125,1.2071100000000001,1.23474,1.23474,774692.0,28,Fear
2018-10-11,1.23403,1.23403,1.12332,1.13048,1.13048,909294.0,19,Extreme Fear
2018-10-12,1.12837,1.23128,1.1208799999999999,1.1844,1.1844,859289.0,13,Extreme Fear
2018-10-13,1.18379,1.2329299999999999,1.15866,1.19633,1.19633,942747.0,15,Extreme Fear
2018-10-14,1.19557,1.23282,1.15731,1.1586100000000001,1.1586100000000001,595781.0,18,Extreme Fear
2018-10-15,1.16161,1.23668,1.14085,1.2065,1.2065,818981.0,20,Extreme Fear
2018-10-16,1.20513,1.21925,1.19228,1.2030399999999999,1.2030399999999999,370914.0,24,Extreme Fear
2018-10-17,1.20438,1.20736,1.17982,1.1859,1.1859,300152.0,23,Extreme Fear
2018-10-18,1.18525,1.1966,1.16861,1.18131,1.18131,301419.0,26,Fear
2018-10-19,1.1812200000000002,1.1833799999999999,1.15309,1.15309,1.15309,184987.0,24,Extreme Fear
2018-10-20,1.1528100000000001,1.1715799999999998,1.1401299999999999,1.16556,1.16556,298790.0,21,Extreme Fear
2018-10-21,1.17024,1.17362,1.1472200000000001,1.15259,1.15259,176969.0,21,Extreme Fear
2018-10-22,1.15285,1.1586,1.13406,1.14335,1.14335,365061.0,27,Fear
2018-10-23,1.14147,1.15898,1.13503,1.15759,1.15759,547774.0,24,Extreme Fear
2018-10-24,1.15725,1.16756,1.1479,1.154,1.154,345462.0,23,Extreme Fear
2018-10-25,1.14858,1.23296,1.14752,1.1732,1.1732,1074500.0,25,Extreme Fear
2018-10-26,1.17412,1.21708,1.16137,1.1863,1.1863,707626.0,29,Fear
2018-10-27,1.18638,1.32987,1.17404,1.2369,1.2369,2705370.0,33,Fear
2018-10-28,1.24625,1.24625,1.19069,1.2051,1.2051,894227.0,35,Fear
2018-10-29,1.19821,1.20446,1.13314,1.13836,1.13836,1194460.0,34,Fear
2018-10-30,1.1406,1.1683299999999999,1.13839,1.15009,1.15009,694082.0,31,Fear
2018-10-31,1.1478700000000002,1.35869,1.1305100000000001,1.14933,1.14933,445685.0,32,Fear
2018-11-01,1.14943,1.15259,1.13763,1.15241,1.15241,356394.0,29,Fear
2018-11-02,1.15258,1.19469,1.14019,1.19469,1.19469,582165.0,36,Fear
2018-11-03,1.17984,1.18435,1.1477700000000002,1.15974,1.15974,727946.0,36,Fear
2018-11-04,1.1584,1.17826,1.14735,1.16109,1.16109,980005.0,41,Fear
2018-11-05,1.16282,1.16897,1.1547100000000001,1.15939,1.15939,551562.0,42,Fear
2018-11-06,1.16082,1.21654,1.15604,1.20787,1.20787,2519770.0,42,Fear
