Date,Open,High,Low,Close,Adj_Close,Volume,sentiment
2018-02-01,273.875,279.78299,228.386993,240.964996,240.964996,73082704.0,30
2018-02-02,240.84199500000003,249.272995,184.938995,235.630005,235.630005,122696000.0,15
2018-02-03,236.507004,256.975006,215.602997,251.58799700000003,251.58799700000003,55887100.0,40
2018-02-04,251.968994,257.390015,214.785995,221.046005,221.046005,48981700.0,24
2018-02-05,219.039993,221.737,167.136993,179.487,179.487,77454496.0,11
2018-02-06,180.867004,213.460999,149.410995,212.289001,212.289001,100344000.0,8
2018-02-07,210.733002,231.25,191.856995,207.274994,207.274994,64730900.0,36
2018-02-08,207.774994,253.119995,207.774994,247.223999,247.223999,81312200.0,30
2018-02-09,247.824997,260.838989,233.434998,260.433014,260.433014,77557200.0,44
2018-02-10,260.585999,271.824005,243.912994,250.02999900000003,250.02999900000003,76435296.0,54
2018-02-11,249.442001,249.442001,219.227997,229.485001,229.485001,51680100.0,31
2018-02-12,229.867004,251.414001,229.867004,247.56799300000003,247.56799300000003,45760100.0,42
2018-02-13,247.994003,248.875,230.024994,234.688995,234.688995,46476400.0,35
2018-02-14,234.337006,276.661987,234.337006,276.661987,276.661987,116137000.0,55
2018-02-15,276.080994,304.78299,269.324005,303.251007,303.251007,85772704.0,71
2018-02-16,301.013,302.101013,280.221985,296.47699,296.47699,64320200.0,67
2018-02-17,295.996002,334.713013,293.132996,325.665009,325.665009,134268992.0,74
2018-02-18,325.959015,327.769989,294.4159850000001,300.118011,300.118011,68135104.0,63
2018-02-19,299.70401,319.730988,297.645996,316.493988,316.493988,67482400.0,67
2018-02-20,316.994995,321.72699,303.789001,304.395996,304.395996,71114704.0,74
2018-02-21,302.393005,339.6870120000001,287.721985,322.6069950000001,322.6069950000001,169590000.0,54
2018-02-22,320.630005,327.283997,279.803986,282.76001,282.76001,103123000.0,44
2018-02-23,280.406006,299.442993,269.34899900000005,285.708008,285.708008,89026304.0,39
2018-02-24,285.675995,295.48999,265.230988,273.790009,273.790009,62206300.0,31
2018-02-25,273.03299,284.039001,266.26001,281.02301,281.02301,33676300.0,33
2018-02-26,282.282013,300.328003,271.47399900000005,293.608002,293.608002,53939200.0,37
2018-02-27,295.058014,309.102997,288.23999,302.5409850000001,302.5409850000001,64821400.0,44
2018-02-28,301.542999,305.746002,285.57901,285.696991,285.696991,47981800.0,41
2018-03-01,286.032013,315.673004,284.227997,314.035004,314.035004,62044300.0,38
2018-03-02,313.518005,351.385986,310.816986,344.72900400000015,344.72900400000015,170634000.0,47
2018-03-03,346.02398700000015,374.721008,344.199005,352.954987,352.954987,196022000.0,56
2018-03-04,351.747986,369.071014,338.753998,368.97399900000005,368.97399900000005,123113000.0,44
2018-03-05,369.062988,379.679993,355.992004,373.247009,373.247009,130898000.0,55
2018-03-06,368.88501,368.889008,342.466003,346.39801,346.39801,93212704.0,59
2018-03-07,346.240997,364.752014,320.852997,339.14801,339.14801,162103008.0,37
2018-03-08,338.128998,338.128998,276.951996,278.636993,278.636993,128424000.0,39
2018-03-09,277.605011,288.089996,243.507004,288.089996,288.089996,155072000.0,37
2018-03-10,290.722992,295.791992,255.807007,257.044006,257.044006,78431696.0,39
2018-03-11,256.667999,287.167999,248.412003,282.351013,282.351013,73755400.0,40
2018-03-12,282.433014,287.089996,251.826996,259.42199700000003,259.42199700000003,66680300.0,41
2018-03-13,258.222992,266.351013,246.190002,248.06799300000003,248.06799300000003,69264496.0,41
